"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Automate System Deployments with Terraform","https://scispace.com/paper/automate-system-deployments-with-terraform-1c0lzoyh","2022","Book Chapter","","John S. Tonello","10.1007/978-1-4842-8318-9_11","","As you dive deeper into DevOps workflows, you’ll find your Git skills come in handy when you really start automating your system and application deployments with infrastructure as code. Rather than manually deploying systems or making image templates (or cloning snapshots), you can describe what you want in a few code files and have fresh systems up and running in moments. The idea is to define once and deploy repeatedly anywhere. ","In this paper , the authors describe what they want in a few code files and have fresh systems up and running in moments, instead of manually deploying systems or making image templates (or cloning snapshots)."
"Implementação de infraestrutura como código para provisionamento e deploy de aplicações","https://scispace.com/paper/implementacao-de-infraestrutura-como-codigo-para-bcp11otcrm","2020","Journal Article","","Jones Luis Noll
Fabrício Pretto","10.22410/ISSN.2176-3070.V12I4A2020.2760","https://www.univates.br/bdu/bitstream/10737/2888/6/2020JonesNoll.pdf","A evolucao tecnologica dos ultimos anos trouxe uma necessidade crescente por softwares, devendo estes, estarem sempre disponiveis, acessiveis e atualizados para seus usuarios. Para atender as demandas dos sistemas de informacao, a infraestrutura passou a ser construida atraves de codigo, tornando-se assim, dinâmica e escalavel. Ao utilizar os conceitos de DevOps e Infraestrutura como Codigo, este trabalho teve como objetivo a criacao automatizada de toda a infraestrutura necessaria para execucao do ciclo de desenvolvimento de um software, desde o registro da mudanca ate sua entrega. Foram realizadas a criacao e a configuracao das maquinas virtuais e conteineres necessarios, a orquestracao dos mesmos em um cluster Kubernetes, finalizando com o deploy da aplicacao e do banco de dados. Como resultado, apos a execucao de todos os processos, um sistema de informacao encontrou-se em execucao na estrutura e disponivel aos usuarios. Foram analisados os tempos necessarios para a criacao automatizada da estrutura e os beneficios na adocao da Infraestrutura como Codigo.","In this paper, a criacao automatizada of toda a infraestrutura necessaria for execucao do ciclo de desenvolvimento de um software, desde o registro da mudanca ate sua entrega, is presented."
"Ansible for Enterprise","https://scispace.com/paper/ansible-for-enterprise-19zos3t4","2023","Book Chapter","","Hannes Gohli","10.1007/978-1-4842-9285-3_8","","One of the main benefits of Ansible is that it standardizes infrastructure automation among different technologies and programming styles (Perl, bash, Puppet, Chef, and so on). It is the Swiss Army Knife tool of modern operations engineers and can easily be used in Infrastructure as Code (IaC), Configuration as a Code (CaC), Policy as a Code, Code pipelines, orchestration (K8s), and event-driven automation. ","Ansible as mentioned in this paper is the Swiss Army Knife tool of modern operations engineers and can easily be used in Infrastructure as Code (IaC), Configuration as a Code (CaC), Policy as a code, Code pipelines, orchestration (K8s), and event-driven automation."
"Multicloud Orchestration using Terraform","https://scispace.com/paper/multicloud-orchestration-using-terraform-2j87qkot","2022","Journal Article","International Journal For Science Technology And Engineering","Btissame Es-Sabbahi , Abir Bouhamdi , Rajae Amiali , Mounia Serraj , Mohammed Elbiaze , Mohammed …","10.22214/ijraset.2022.44760","https://scispace.com/pdf/multicloud-orchestration-using-terraform-2j87qkot.pdf","Abstract: In the past ten years, innovations in the field of cloud computational infrastructure have made a major impact and became an essential part of every organization. Most of the cloud service providers are improvising their service and they are making the user experience better. Even though the providers have provided many services, they are facing the situations like vendor lock-in, unreliability, lower performance and increased costs. A new methodology has been introduced to help overcome these problems being faced. Multi-cloud technology provides the utility of using various cloud functionalities provided by different cloud vendors that gives organizations a great number of options to optimize performance, reduced financial overhead and chose the best cloud technologies available without creating any platform complexities. There are different tools available that are used for cloud provisioning, orchestration and management like AWS CloudFormation, Ansible, Terraform, Cloudify etc. This paper summarizes the analysis of the evolution of multi-cloud strategy and also shows the role of terraform in cloud orchestration with a small comparison with one of the other cloud orchestration tools ","In this paper , the authors summarized the analysis of the evolution of multi-cloud strategy and also showed the role of terraform in cloud orchestration with a small comparison with one of the other Cloud orchestration tools."
"Hands-on Infrastructure as Code with Hashicorp Terraform","https://scispace.com/paper/hands-on-infrastructure-as-code-with-hashicorp-terraform-4xm5u5tc","2022","Book Chapter","","","10.1007/978-1-4842-8689-0_6","","Cloud-native systems are characterized by increased speed and agility because of the utilization of microservices, containers, and a contemporary system design. They automate the build and release stages so that they can guarantee the quality and integrity of the code. Cloud technologies allow for quick and scalable deployment by layering abstractions on top of complex infrastructure services like Amazon Elastic Compute Cloud (EC2), Amazon Simple Storage Service (S3), and Kubernetes. With Terraform’s user-friendly interface, automating the rollout of these services is a breeze. But there is more to the story than meets the eye. You will now understand how the virtual cloud environments with these technologies are deployed and provisioned. ","In this article , the authors describe how virtual cloud environments with microservices, containers, and Kubernetes are deployed and provisioned, and how they can guarantee the quality and integrity of the code."
"What Do Infrastructure-as-Code Practitioners Discuss: An Empirical Study on Stack Overflow","https://scispace.com/paper/what-do-infrastructure-as-code-practitioners-discuss-an-2zpxw4yhyx","2023","Journal Article","","Mahi Begoug
Narjess Bessghaier
Ali Ouni
Eman Abdullah AlOmar
Mohamed Wiem Mkaouer","10.1109/esem56168.2023.10304847","","Background. Infrastructure-as-Code (IaC) is an emerging practice to manage cloud infrastructure resources for software systems. Modern software development has evolved to embrace IaC as a best practice for consistently provisioning and managing infrastructure using various tools such as Terraform and Ansible. However, recent studies highlighted that developers still encounter various challenges with IaC tools. Aims. We aim in this paper to understand the different challenges that developers encounter with IaC and analyze the trend of seeking assistance on Q&A platforms in the context of IaC. To this end, we conduct a large-scale empirical study investigating developers' discussions in Stack Overflow. Method. We first collect IaC-relevant tags on Stack Overflow, constituting a dataset that comprises 52,692 questions and 64,078 answers. Then, we group questions into specific topics using the Latent Dirichlet Allocation (LDA) method, which we optimize using a Genetic Algorithm (GA) for parameter's fine-tuning. Finally, to gain better insights, we analyze the identified topics based on different criteria such as popularity and difficulty. Results. Our findings reveal an average yearly increase of 150% in terms of IaC-related questions and 135% in terms of users between 2011 and 2022. Furthermore, we observe that IaC questions revolve around seven main topics: server configuration, policy configuration, networking, deployment pipelines, variable management, templating, and file management. Notably, we found that server configuration and file management are the most popular topics, i.e., the most discussed among IaC developers, while the deployment pipelines and templating topics are the most difficult. Conclusions. Our results shed light on IaC challenges that are often encountered by developers on popular Q&A platforms. These findings reveal important implications for practitioners seeking better support for IaC tools in real-world settings and for researchers to better understand the IaC community needs and further investigate IaC in different aspects.","A large-scale empirical study investigating developers' discussions in Stack Overflow finds that server configuration and file management are the most popular topics, i.e., the most discussed among IaC developers, while the deployment pipelines and templating topics are themost difficult."
"Infrastructure as a Code (IaC) to Software Defined Infrastructure using Azure Resource Manager (ARM)","https://scispace.com/paper/infrastructure-as-a-code-iac-to-software-defined-3cihseq8ur","2020","Proceedings Article","","Jagdish Chandra Patni
Souradeep Banerjee
Devyanshi Tiwari","10.1109/COMPE49325.2020.9200030","","As the scale of cloud infrastructure is augmenting, so is the number of instances that needs to be provisioned. As a result, there is a requirement for automating the process of managing infrastructure instances to facilitate development, staging, and production environments. The purpose of this paper is to understand ‘Infrastructure as a code’ (IaC) in relation to Software Defined Infrastructure. Using Azure Resource Manager (ARM) Templates we will demonstrate the benefit and importance of IaC by deploying a web application on Microsoft Azure using only code. The use of ARM templates was found to increase the agility of the deployment and management process. We will also demonstrate IaC using Terraform and Pulumi. The paper also discusses the correlation of IaC with the concept of code reusability and repeatability.","The purpose of this paper is to understand ‘Infrastructure as a code’ (IaC) in relation to Software Defined Infrastructure and using Azure Resource Manager (ARM) Templates the use of ARM templates was found to increase the agility of the deployment and management process."
"Cloud Infrastructure Automation Tools: A Review","https://scispace.com/paper/cloud-infrastructure-automation-tools-a-review-59dubq9j2u","2021","Journal Article","Journal of the University of Shanghai for Science and Technology","Nishchal Shetty
H K Krishnappa","10.51201/JUSST/21/05397","","Many businesses have moved their services to the cloud throughout the years. One of the main reasons for this is its less expensive infrastructure and scalability. The necessity for infrastructure automation develops as a result of the increased usage of the cloud. There are multiple cloud automation tools available but there is no single tool suitable for every situation. This paper summarizes the various features offered by the different types of cloud automation tools.","This paper summarizes the various features offered by the different types of cloud automation tools and suggests a single tool suitable for every situation."
"Подход Infrastructure as a Code как один из ведущих способов автоматизации развертывания облачной инфраструктуры","https://scispace.com/paper/podkhod-infrastructure-as-a-code-kak-odin-iz-vedushchikh-30oosw1z","","Journal Article","","И. В. Аксенов","10.18411/trnio-05-2023-643","","В статье представлен один из способов автоматизации развертывания и поддержки облачной инфраструктуры – «Инфраструктура как код». Рассматриваются преимущества и проблемы данного подхода, инструменты, с помощью которых он может быть внедрен в организациях. Также приведен пример построения инфраструктуры с помощью инструмента Terraform в облаке Yandex Cloud.","In this paper , the authors propose a system called Terraform, which is based on the Yandex Cloud platform and is used for cloud computing applications, such as search engine management."
"Analysis and development of a platform for automated services deployment and management","https://scispace.com/paper/analysis-and-development-of-a-platform-for-automated-hlbptk4upop1","2025","Journal Article","Komp'ûternì sistemi proektuvannâ. Teorìâ ì praktika","Nazar Pleskanka
Maryana Pleskanka
Bogdan Tymoshchuk","10.23939/cds2025.01.251","","Software deployment automation plays a key role in improving the efficiency and reliability of workflows in the field of development and implementation of IT solutions. Existing services such as Jenkins, TeamCity have certain limitations, including insufficient flexibility in visualizing the history of changes, limited capabilities for managing configuration parameters, and difficulties in coordinating teamwork. Improving these aspects can significantly increase the productivity of development teams and accelerate the release of updates. The goal of the research is to develop a platform that integrates with Jenkins and GitHub version control systems, performs deployment launches, provides advanced tools for visualizing the history of launches and updates, provides relaunch with saved parameters, and team collaboration. The project is based on the analysis of modern CI/CD practices, infrastructure as code management, and comparative evaluation of automation platforms. ","Researchers develop a platform integrating with Jenkins and GitHub to automate services deployment, enhance visualization, and team collaboration, addressing limitations of existing tools like Jenkins and TeamCity to improve development team productivity and release updates efficiently."
"From Theory to Practice: the Challenges of a DevOps Infrastructure As Code Implementation","https://scispace.com/paper/from-theory-to-practice-the-challenges-of-a-devops-rb5j0b4g0akw","","","","Clauirton de Siebra
Rosberg Lacerda
Italo Cerqueira
Jonysberg P. Quintino
Fabiana Florentin
Fabio Q. B. da Silva
André L. M. Santos","10.5220/0006826104610470","","DevOps is a recent approach that intends to improve the collaboration between development and IT operations teams, in order to establish a continuous and efficient deployment process. Previous studies show that DevOps is based on dimensions, such as culture of collaboration, automation and monitoring. However, few studies discuss the current frameworks that support such dimensions, so that there is a lack in information that could assist development teams in deciding for the most adequate framework according to their needs. This work aims at presenting a practical DevOps implementation and analysing how the process of software delivery and infrastructure changes was automated. Our approach follows the principles of infrastructure as code, where a configuration platform – PowerShell DSC – was used to automatically define reliable environments for continuous software delivery. Then, we compare this approach with other alternative such as Chef and Puppet tools, stressing the features, advantages and challenges of each strategy. The lessons learned from this work are then used to create a more concrete set of practices that could assist the transition from traditional approaches to an automation process of continuous software delivery.","This study presents a practical DevOps implementation using infrastructure as code, comparing PowerShell DSC with Chef and Puppet tools, and highlighting the challenges and advantages of each strategy for continuous software delivery and automation."
"Infrastructure as Code","https://scispace.com/paper/infrastructure-as-code-4uu5sfxmrr","2012","Book Chapter","","Michael Hüttermann","10.1007/978-1-4302-4570-4_9","","Recent years have seen the rise of disciplines like continuous integration, test driven development, build/deployment automation, and more. All of these had a purpose to automate as many parts as possible of the lifecycle of a software product. However, the main focus often is the software itself, and the infrastructure on which the software runs is still quite often a “work of art.”","Recent years have seen the rise of disciplines like continuous integration, test driven development, build/deployment automation, and more, but the main focus often is the software itself, and the infrastructure on which the software runs is still quite often a “work of art.”"
"Abstractions of Abstractions: Metadata to Infrastructure-as-Code","https://scispace.com/paper/abstractions-of-abstractions-metadata-to-infrastructure-as-20k0gemd","2022","Journal Article","","James DesLauriers
József Gábor Kovács
Tamas Kiss","10.1109/ICSA-C54293.2022.00051","","To support cloud newcomers and empower them with the full suite of benefits afforded by the DevOps toolkit, we propose a solution for generating infrastructure-as-code from metadata. Key-value pairs will describe the containers, volumes, configurations and virtual machines that make up a complex microservices architecture. This metadata will be first compiled down to an intermediate template based on the OASIS TOSCA Specification. There, it will be processed by a deployment and execution engine called MiCADO, which will further compile relevant sections of the template into the respective infrastructure-as-code for tools like Kubernetes, Terraform and Ansible. An implementation of the solution is currently being developed for a European project investigating Manufacturing-as-a-Service and Digital Twins, with the hopes of providing an approachable interface for users who are new to the unfamiliar environment of the cloud.","An implementation of the solution is currently being developed for a European project investigating Manufacturing-as-a-Service and Digital Twins, with the hopes of providing an approachable interface for users who are new to the unfamiliar environment of the cloud."
"Abstractions of Abstractions: Metadata to Infrastructure-as-Code","https://scispace.com/paper/abstractions-of-abstractions-metadata-to-infrastructure-as-3n7blpnt","2022","Proceedings Article","","","10.1109/icsa-c54293.2022.00051","https://scispace.com/pdf/abstractions-of-abstractions-metadata-to-infrastructure-as-3n7blpnt.pdf","To support cloud newcomers and empower them with the full suite of benefits afforded by the DevOps toolkit, we propose a solution for generating infrastructure-as-code from metadata. Key-value pairs will describe the containers, volumes, configurations and virtual machines that make up a complex microservices architecture. This metadata will be first compiled down to an intermediate template based on the OASIS TOSCA Specification. There, it will be processed by a deployment and execution engine called MiCADO, which will further compile relevant sections of the template into the respective infrastructure-as-code for tools like Kubernetes, Terraform and Ansible. An implementation of the solution is currently being developed for a European project investigating Manufacturing-as-a-Service and Digital Twins, with the hopes of providing an approachable interface for users who are new to the unfamiliar environment of the cloud. ","In this paper , the authors propose a solution for generating infrastructure-as-code from metadata to support cloud newcomers and empower them with the full suite of benefits afforded by the DevOps toolkit."
"Terraform - Automating Infrastructure as a Service","https://scispace.com/paper/terraform-automating-infrastructure-as-a-service-q23eyzkf","2022","Journal Article","arXiv.org","Michael Howard","10.48550/arXiv.2205.10676","","— Developing a software service requires a strict software development life cycle and process. This process de-mands controlling all application code through source control management as well as a rigorous versioning and branching strategy. However, the platform and infrastructure also beneﬁt from this rigor. Software services must be deployed to a target run time environment and provisioning that environment through manual user actions is tedious and error-prone. Provisioning manually also becomes prohibitive as the number of resources grow and spread globally over multiple regions. The answer is to apply the same rigor to provisioning the infrastructure as applied to developing the application software. Terraform provides a platform allowing infrastructure resources to be deﬁned in code. This code not only allows the automation of the infrastructure provisioning but also allows for a strict development and review life cycle, same as the application software.","Terraform provides a platform allowing infrastructure resources to be deﬁned in code that not only allows the automation of the infrastructure provisioning but also allows for a strict development and review life cycle, same as the application software."
"Infrastructure as Code: Managing Servers in the Cloud","https://scispace.com/paper/infrastructure-as-code-managing-servers-in-the-cloud-40fvw4w5hp","2016","Book","","Kief Morris","","","Virtualization, cloud, containers, server automation, and software-defined networking are meant to simplify IT operations. But many organizations adopting these technologies have found that it only leads to a faster-growing sprawl of unmanageable systems. This is where infrastructure as code can help. With this practical guide, author Kief Morris of Thought Works shows you how to effectively use principles, practices, and patterns pioneered through the DevOps movement to manage cloud age infrastructure. Ideal for system administrators, infrastructure engineers, team leads, and architects, this book demonstrates various tools, techniques, and patterns you can use to implement infrastructure as code. In three parts, youll learn about the platforms and tooling involved in creating and configuring infrastructure elements, patterns for using these tools, and practices for making infrastructure as code work in your environment. Examine the pitfalls that organizations fall into when adopting the new generation of infrastructure technologies Understand the capabilities and service models of dynamic infrastructure platforms Learn about tools that provide, provision, and configure core infrastructure resources Explore services and tools for managing a dynamic infrastructureLearn specific patterns and practices for provisioning servers, building server templates, and updating running servers","This practical guide shows how to effectively use principles, practices, and patterns pioneered through the DevOps movement to manage cloud age infrastructure to implement infrastructure as code."
"DOML: A New Modelling Approach to Infrastructure-as-Code","https://scispace.com/paper/doml-a-new-modelling-approach-to-infrastructure-as-code-15oil744","2023","Book Chapter","Lecture Notes in Computer Science","Michele Chiari
Bin Xiang
Galia Novakova Nedeltcheva
Elisabetta Di Nitto
Lorenzo Blasi","10.1007/978-3-031-34560-9_18","","Abstract One of the main DevOps practices is the automation of resource provisioning and deployment of complex software. This automation is enabled by the explicit definition of Infrastructure-as-Code (IaC), i.e., a set of scripts, often written in different modelling languages, which defines the infrastructure and applications to be deployed. We introduce the DevOps Modelling Language (DOML), a new Cloud modelling language for infrastructure deployments. DOML is a modelling approach that can be mapped into multiple IaC languages, addressing infrastructure provisioning, application deployment and configuration at once. The idea behind DOML is to use a single modelling paradigm which can help to reduce the need of deep technical expertise in using different specialised IaC languages. We present the DOML’s principles and discuss the related work on IaC languages. We demonstrate the DOML advantages for the end-user in comparison with state-of-the-art IaC languages such as Ansible, Terraform, and Cloudify, and show its effectiveness through an example. ","The DevOps Modelling Language (DOML) as discussed by the authors is a new Cloud modelling language for infrastructure deployments, which can be mapped into multiple IaC languages, addressing infrastructure provisioning, application deployment and configuration at once."
"Introduction to Infrastructure as Code","https://scispace.com/paper/introduction-to-infrastructure-as-code-g6eswk14","2022","Book Chapter","","","10.1007/978-1-4842-8689-0_1","","As a consequence of the incredible advancement of new technology, both large and small companies are more reliant on the digital world for survival and success in the global market. Businesses that are not online are unable to reap the many advantages of the digital world, and as a result, they are losing out on a plethora of possibilities. In today’s fast-paced and competitive corporate environment, there is an extraordinary demand for a quick development process, rapid deployment and delivery, bug fixes with little downtime, and prompt release of new features. ","In today's fast-paced and competitive corporate environment, there is an extraordinary demand for a quick development process, rapid deployment and delivery, bug fixes with little downtime, and prompt release of new features as mentioned in this paper ."
"Single and Multi-Cloud Disaster Recovery Management using Terraform and Ansible","https://scispace.com/paper/single-and-multi-cloud-disaster-recovery-management-using-13cntsbo3u","2020","Dissertation","","Ram Barath Thiyagarajan","","","With Disaster recovery (DR) in cloud computing, services provided by cloud providers are mostly managed by third-party disaster recovery providers. Therefore, it creates the necessity to develop an effective DR method to minimize the total cost of recovery along with the Recovery Point Objective (RPO) and Recovery Time Objective (RTO). This paper proposes an idea of DevOps -Infrastructure as a code (IaaC) disaster recovery management using Terraform and Ansible. In this study, Terraform and Ansible templates are developed to build single and Multi-Cloud Infrastructure based on Amazon Web Services (AWS) and Google Cloud Platform (GCP). Our main aim is to study the process of automated disaster recovery during an emergency, along with the total time taken to bring up the services to regular operation. The study compares the automatic concept with manual actions taken during the recovery period and shows the benefits of using IaaC.","The main aim is to study the process of automated disaster recovery during an emergency, along with the total time taken to bring up the services to regular operation, and shows the benefits of using IaaC."
"DevOps: introducing infrastructure-as-code","https://scispace.com/paper/devops-introducing-infrastructure-as-code-2fn7h8erf3","2017","Proceedings Article","International Conference on Software Engineering","Matej Artac
Tadej Borovssak
Elisabetta Di Nitto
Michele Guerriero
Damian A. Tamburri","10.1109/ICSE-C.2017.162","","DevOps entails a series of software engineering tactics aimed at shortening the actionable operation of software design changes One of these tactics is to harness infrastructure-as-code, that is, writing a blueprint that contains deployment specifications ready for orchestration in the cloud This abstract briefly discusses all necessary elements and abstractions in writing and maintaining that blueprint, revolving around a key standard for its expression, namely, the OASIS ""Topology and Orchestration Specification for Cloud Applications"" (TOSCA) industrial standard adopted by as many as 60+ big industrial players worldwide","All necessary elements and abstractions in writing and maintaining that blueprint revolving around a key standard for its expression, namely, the OASIS ""Topology and Orchestration Specification for Cloud Applications"" (TOSCA) industrial standard are discussed."
"On the Effectiveness of Tools to Support Infrastructure as Code: Model-Driven Versus Code-Centric","https://scispace.com/paper/on-the-effectiveness-of-tools-to-support-infrastructure-as-39et69r222","2020","Journal Article","IEEE Access","Julio Sandobalin
Emilio Insfran
Silvia Abrahão","10.1109/ACCESS.2020.2966597","https://scispace.com/pdf/on-the-effectiveness-of-tools-to-support-infrastructure-as-39et69r222.pdf","Infrastructure as Code (IaC) is an approach for infrastructure automation that is based on software development practices. The IaC approach supports code-centric tools that use scripts to specify the creation, updating and execution of cloud infrastructure resources. Since each cloud provider offers a different type of infrastructure, the definition of an infrastructure resource (e.g., a virtual machine) implies writing several lines of code that greatly depend on the target cloud provider. Model-driven tools, meanwhile, abstract the complexity of using IaC scripts through the high-level modeling of the cloud infrastructure. In a previous work, we presented an infrastructure modeling approach and tool (Argon) for cloud provisioning that leverages model-driven engineering and supports the IaC approach. The objective of the present work is to compare a model-driven tool (Argon) with a well-known code-centric tool (Ansible) in order to provide empirical evidence of their effectiveness when defining the cloud infrastructure, and the participants' perceptions when using these tools. We, therefore, conducted a family of three experiments involving 67 Computer Science students in order to compare Argon with Ansible as regards their effectiveness, efficiency, perceived ease of use, perceived usefulness, and intention to use. We used the AB/BA crossover design to configure the individual experiments and the linear mixed model to statistically analyze the data collected and subsequently obtain empirical findings. The results of the individual experiments and meta-analysis indicate that Argon is more effective as regards supporting the IaC approach in terms of defining the cloud infrastructure. The participants also perceived that Argon is easier to use and more useful for specifying the infrastructure resources. Our findings suggest that Argon accelerates the provisioning process by modeling the cloud infrastructure and automating the generation of scripts for different DevOps tools when compared to Ansible, which is a code-centric tool that is greatly used in practice.","The findings suggest that Argon accelerates the provisioning process by modeling the cloud infrastructure and automating the generation of scripts for different DevOps tools when compared to Ansible, which is a code-centric tool that is greatly used in practice."
"Infrastructure as Code: Managing Servers in the Cloud"" by Kief Morri","https://scispace.com/paper/infrastructure-as-code-managing-servers-in-the-cloud-by-kief-3nzaj318","2023","Posted Content","","Sebastián Carassai","10.31219/osf.io/urtf9","https://osf.io/urtf9/download","Infrastructure as Code: Managing Servers in the Cloud ","In this article , the authors present Infrastructure as Code: Managing Servers in the Cloud (IaaS) as a Code-Driven approach for managing servers in the cloud."
"Luke Hoban on Infrastructure as Code","https://scispace.com/paper/luke-hoban-on-infrastructure-as-code-23f8fiye","2022","Journal Article","IEEE Software","Jeff Doolittle","10.1109/ms.2021.3131919","","Jeff Doolittle: What is infrastructure as code (IaC)?","Jeff Doolittle: What is infrastructure as code (IaC), and how does it compare to other types of infrastructure?"
"Recent Research Into Infrastructure as Code","https://scispace.com/paper/recent-research-into-infrastructure-as-code-nchdvpc8","2023","Journal Article","IEEE Software","Miroslaw Staron
S. Abrahão
Birgit Penzenstadler
Lorin Hochstein","10.1109/ms.2022.3212035","","This edition of the “Practitioner’s Digest” summarizes five recently published conference and journal pages on the topic of infrastructure-as-code. ","In this article , the authors summarized five recently published conference and journal pages on the topic of infrastructure-as-code (IaaS), and summarized their own work on IaaS."
"Deployment coordination for cross-functional DevOps teams","https://scispace.com/paper/deployment-coordination-for-cross-functional-devops-teams-3q4gz6z163","2021","Proceedings Article","Foundations of Software Engineering","Daniel Sokolowski","10.1145/3468264.3473101","","Software stability and reliability are the core concerns of DevOps. They are improved by tightening the collaboration between developers and operators in cross-functional teams on the one hand and by automating operations through continuous integration (CI) and infrastructure as code (IaC) on the other hand. Ideally, teams in DevOps are fully independent. Still, their applications often depend on each other in practice, requiring them to coordinate their deployment through centralization or manual coordination. With this work, we propose and implement the novel IaC solution µs ([mju:z] ”muse”), which automates deployment coordination in a decentralized fashion. µs is the first approach that is compatible with the DevOps goals as it enables truly independent operations of the DevOps teams. We define our research problem through a questionnaire survey with IT professionals and evaluate the solution by comparing it to other modern IaC approaches, assessing its performance, and applying it to existing IaC programs.","In this article, the authors propose µs, a decentralized IaC solution that enables truly independent operations of the DevOps teams, which is compatible with the goals of DevOps as it enables them to coordinate their deployment in a decentralized fashion."
"How to Organise Your Infrastructure As Code","https://scispace.com/paper/how-to-organise-your-infrastructure-as-code-9vmc6cauzy2u","","","","Abhishek Tiwari","10.59350/6ey3f-dxa55","","DevOps is a cultural shift with immediate focus on maximising the business value by opting better communication, collaboration and feedback within and across IT development and operation teams. Infrastructure as Code (IaC) is a key element of DevOps philosophy with benefits for both development and operation teams. The term infrastructure as code is sometimes also referred to as programmable infrastructure.","This paper explores the concept of Infrastructure as Code (IaC), a key element of DevOps, enabling better communication and collaboration between development and operation teams through programmable infrastructure for maximized business value."
"Streamlining Application Deployment: A CI/CD Pipeline for Kubernetes","https://scispace.com/paper/streamlining-application-deployment-a-ci-cd-pipeline-for-4in7bjyqzc41","2024","Journal Article","","Raju Shrestha
Ashok K Ray","10.1109/ic2e61754.2024.00038","","This paper presents the design and implementation of a Continuous Integration and Continuous Deployment (CI/CD) pipeline aimed at automating application containerization and deployment within Kubernetes clusters, using free or open-source tools and technologies. The CI part leverages Jenkins, integrating tools such as Git, SonarQube, and Docker while the CD part, managed by ArgoCD, pulls code from a Git repository and deploys the application into Kubernetes. Continuous monitoring is provided by Prometheus and Grafana, while Kubecost facilitates cost analysis to optimize resource utilization. Comprehensive load tests evaluate performance and stability under various workloads, offering a robust and scalable framework that enhances development efficiency, system reliability, and operational agility.","This paper presents a CI/CD pipeline for Kubernetes, automating application containerization and deployment using Jenkins, ArgoCD, and open-source tools, with continuous monitoring and cost analysis, and comprehensive load tests for performance and stability evaluation."
"Автоматизація міграції програмного забезпечення у хмарну архітектуру із використанням інструменту інфраструктури як код Terraform у середовищі AWS","https://scispace.com/paper/avtomatizatsiia-migratsiyi-programnogo-zabezpechennia-u-4rjrc04t7fnn","2024","Journal Article","Komp'ûterno-ìntegrovanì tehnologìï: osvìta, nauka, virobnictvo","S. Behlitsov","10.36910/6775-2524-0560-2024-56-12","","У цій статті розглядається комплексний підхід до автоматизації надання інфраструктури за допомогою Terraform і AWS. Основною метою цього дослідження було оптимізувати розгортання та керування хмарними ресурсами за допомогою практик інфраструктури як коду (IaC). Стаття починається з пояснення фундаментальних принципів інфраструктури як коду, підкреслюючи її переваги з точки зору послідовності, повторюваності та співпраці. Центральне місце в цій методології займає Terraform, інструмент із відкритим кодом, розроблений для декларативного керування конфігурацією. Здатність Terraform визначати компоненти інфраструктури за допомогою простих, зрозумілих для людини файлів конфігурації забезпечує потужний механізм для надання та керування хмарними ресурсами в різних провайдерів. Ключовим моментом реалізації є використання AWS як хмарного провайдера. AWS пропонує широкий спектр послуг, від обчислювальних екземплярів (EC2) до керованих баз даних (RDS) і безсерверних обчислень (Lambda). У статті розглядаються конкретні випадки використання, коли Terraform використовується для автоматизації надання ресурсів AWS, таких як екземпляри EC2 для масштабованих веб-додатків, бакети S3 для зберігання об’єктів і конфігурації VPC для ізоляції мережі. Важливим аспектом, який обговорюється в статті, є керування станом Terraform, який відстежує поточний стан розгорнутих ресурсів і полегшує співпрацю між членами команди. Стратегії обробки файлів стану, включно з конфігураціями віддаленої серверної частини за допомогою Amazon S3 для блокування, вивчаються, щоб забезпечити узгодженість і уникнути конфліктів під час одночасного розгортання. Крім того, стаття стосується модулів Terraform, які інкапсулюють багаторазові конфігурації для різних компонентів інфраструктури, сприяючи багаторазовому використанню коду та зручності обслуговування. Завдяки модульній конфігурації команди можуть стандартизувати найкращі практики та застосовувати політики в різних середовищах, від розробки до виробництва. Інтеграція Terraform з конвеєрами CI/CD автоматизує тестування та розгортання змін інфраструктури, сприяючи гнучкості та зменшуючи ручне втручання. Ця автоматизація не тільки прискорює доставку оновлень інфраструктури, але й підвищує загальну надійність системи за допомогою автоматизованого тестування та механізмів відкату. ","This study explores a comprehensive approach to infrastructure automation using Terraform and AWS, focusing on optimizing cloud resource deployment and management through Infrastructure as Code (IaC) practices, emphasizing Terraform's declarative configuration management and AWS's extensive service offerings."
