"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Assessing Architecture Conformance to Coupling-Related Infrastructure-as-Code Best Practices: Metrics and Case Studies","https://scispace.com/paper/assessing-architecture-conformance-to-coupling-related-347fgt4n","2022","Book Chapter","European Conference on Software Architecture","Evangelos Ntentos
Uwe Zdun
Jacopo Soldani
Antonio Brogi","10.1007/978-3-031-16697-6_7","https://zenodo.org/record/6801247/files/paper.pdf","Infrastructure as Code (IaC) is an IT practice that facilitates the management of the underlying infrastructure as software. It enables developers or operations teams to automatically manage, monitor, and provision resources rather than organize them manually. In many industries, this practice is widespread and has already been fully adopted. However, few studies provide techniques for evaluating architectural conformance in IaC deployments and, in particular, aspects such as loose coupling. This paper focuses on coupling-related patterns and practices such as deployment strategies and the structuring of IaC elements. Many best practices are documented in gray literature sources, such as practitioner books, blogs, and public repositories. Still, there are no approaches yet to automatically check conformance with such best practices. We propose an approach based on generic, technology-independent metrics tied to typical architectural design decisions for IaC-based practices in microservice deployments to support architecting in the context of continuous delivery practices. We present three case studies based on open-source microservice architectures to validate our approach. ","In this article , the authors propose an approach based on generic, technology-independent metrics tied to typical architectural design decisions for IaC-based practices in microservice deployments to support architecting in the context of continuous delivery practices."
"Anti-Patterns in Infrastructure as Code","https://scispace.com/paper/anti-patterns-in-infrastructure-as-code-1t3ad4o23b","2018","Proceedings Article","International Conference on Software Testing, Verification, and Validation","Akond Rahman","10.1109/ICST.2018.00057","https://scispace.com/pdf/anti-patterns-in-infrastructure-as-code-1t3ad4o23b.pdf","In DevOps, infrastructure as code (IaC) scripts are used by practitioners to create and manage an automated deployment pipeline that enables IT organizations to release their software changes rapidly at scale. Low quality IaC scripts can have serious consequences, potentially leading to wide-spread system outages and service discrepancies. The goal of this research is to help practitioners increase the quality of infrastructure as code (IaC) scripts by identifying anti-patterns in IaC scripts and development of IaC scripts. Using open source repositories, we conduct three initial studies to (i) quantify the frequency and categorize the defects in IaC scripts; and (ii) identify operations that characterize defective IaC scripts. Based on our empirical analysis we observe (i) the dominant defect defect categories to be related to syntax and configuration assignments, and (ii) three operations that characterize defective IaC scripts. The above-mentioned findings motivate us to identify anti-patterns in IaC scripts and IaC development. To this end, we propose three studies that identify (i) process anti-patterns; and (ii) security-related anti-patterns in IaC.","The goal of this research is to help practitioners increase the quality of infrastructure as code (IaC) scripts by identifying anti-patterns in IaC scripts and development of IAC scripts."
"Infrastructure as Code","https://scispace.com/paper/infrastructure-as-code-2yslo2fk","2023","Journal Article","IEEE Software","Giovanni Quattrocchi
Damian A. Tamburri","10.1109/ms.2022.3212034","","This special issue shows how the realm of infrastructure code has evolved to a status which—analyzed from a scientific perspective—can be considered mature, and rich in practices which can be seen as off-the-shelf approaches to continuous software engineering. ","In this article , the authors show how the realm of infrastructure code has evolved to a status which can be considered mature, and rich in practices that can be seen as off-the-shelf approaches to continuous software engineering."
"Infrastructure as Code: Managing Servers in the Cloud","https://scispace.com/paper/infrastructure-as-code-managing-servers-in-the-cloud-40fvw4w5hp","2016","Book","","Kief Morris","","","Virtualization, cloud, containers, server automation, and software-defined networking are meant to simplify IT operations. But many organizations adopting these technologies have found that it only leads to a faster-growing sprawl of unmanageable systems. This is where infrastructure as code can help. With this practical guide, author Kief Morris of Thought Works shows you how to effectively use principles, practices, and patterns pioneered through the DevOps movement to manage cloud age infrastructure. Ideal for system administrators, infrastructure engineers, team leads, and architects, this book demonstrates various tools, techniques, and patterns you can use to implement infrastructure as code. In three parts, youll learn about the platforms and tooling involved in creating and configuring infrastructure elements, patterns for using these tools, and practices for making infrastructure as code work in your environment. Examine the pitfalls that organizations fall into when adopting the new generation of infrastructure technologies Understand the capabilities and service models of dynamic infrastructure platforms Learn about tools that provide, provision, and configure core infrastructure resources Explore services and tools for managing a dynamic infrastructureLearn specific patterns and practices for provisioning servers, building server templates, and updating running servers","This practical guide shows how to effectively use principles, practices, and patterns pioneered through the DevOps movement to manage cloud age infrastructure to implement infrastructure as code."
"Interpreting Infrastructure Automation for Cloud Service: A Focus on Identity and Access Management","https://scispace.com/paper/interpreting-infrastructure-automation-for-cloud-service-a-1cfytedlavji","2024","Journal Article","International Journal For Multidisciplinary Research","Kiran Kumar Suram","10.36948/ijfmr.2024.v06i06.34088","","This comprehensive article examines the transformative role of infrastructure automation within cloud services, focusing on automated controls and Identity and Access Management (IAM) systems. The article investigates how Infrastructure as Code (IaC) and automated security frameworks are reshaping traditional approaches to IT infrastructure deployment and management in modern business environments. Through detailed analysis of current implementation practices, security frameworks, and organizational transformation patterns, this article demonstrates the significant impact of automated infrastructure management on operational efficiency and security posture. The research reveals that organizations implementing automated IAM controls experience substantial reductions in security incidents, improved resource utilization, and enhanced operational efficiency. Key findings highlight the effectiveness of dynamic permission management, continuous authentication mechanisms, and automated security controls in maintaining robust security frameworks while enabling scalable operations. The article also explores the business implications of infrastructure automation, addressing both challenges and opportunities in implementation. The findings suggest that organizations adopting comprehensive automation frameworks achieve significant advantages in security, efficiency, and resource optimization. This article contributes to the growing body of knowledge on infrastructure automation and provides practical insights for organizations seeking to enhance their cloud security posture through automated solutions. ","This article examines the transformative role of infrastructure automation in cloud services, focusing on Identity and Access Management (IAM) systems, and reveals significant reductions in security incidents, improved efficiency, and resource optimization through automated IAM controls and dynamic permission management."
"Assessing Architecture Conformance to Security-Related Practices in Infrastructure as Code Based Deployments","https://scispace.com/paper/assessing-architecture-conformance-to-security-related-3d9qcesv","2022","Proceedings Article","IEEE International Conference on Services Computing","Evangelos Ntentos
Uwe Zdun
Ghareeb Falazi
Uwe Breitenbücher
Frank Leymann","10.1109/SCC55611.2022.00029","","Infrastructure as Code (IaC) enables developers and operations teams to automatically deploy and manage an IT infrastructure via software. Among other uses, IaC is widely used in the context of continuously released deployments such as those of microservice and other cloud-based systems. Although IaC-based deployments have been utilized by many companies, there are no approaches on checking their conformance to architectural aspects yet. In this paper, we focus on security-related practices including observability, access control, and traffic control in IaC-based deployments. While best practices for this topic have been documented in some gray literature sources such as practitioners’ blogs and public repositories, approaches enabling automated checking of conformance to such best practices do not yet exist. We propose a model-based approach based on generic, technology-independent metrics, tied to typical architectural design decisions on IaC-based deployments. With this approach, we can measure conformance to security-related practices. We demonstrate and assess the validity and appropriateness of these metrics in assessing a system’s conformance to practices through regression analysis.","In this paper , a model-based approach based on generic, technology-independent metrics, tied to typical architectural design decisions on IaC-based deployments is proposed to measure conformance to security-related practices."
"Assessing Architecture Conformance to Security-Related Practices in Infrastructure as Code Based Deployments","https://scispace.com/paper/assessing-architecture-conformance-to-security-related-304dlx1q","2022","Proceedings Article","","","10.1109/scc55611.2022.00029","https://zenodo.org/record/6694962/files/paper.pdf","Infrastructure as Code (IaC) enables developers and operations teams to automatically deploy and manage an IT infrastructure via software. Among other uses, IaC is widely used in the context of continuously released deployments such as those of microservice and other cloud-based systems. Although IaC-based deployments have been utilized by many companies, there are no approaches on checking their conformance to architectural aspects yet. In this paper, we focus on security-related practices including observability, access control, and traffic control in IaC-based deployments. While best practices for this topic have been documented in some gray literature sources such as practitioners’ blogs and public repositories, approaches enabling automated checking of conformance to such best practices do not yet exist. We propose a model-based approach based on generic, technology-independent metrics, tied to typical architectural design decisions on IaC-based deployments. With this approach, we can measure conformance to security-related practices. We demonstrate and assess the validity and appropriateness of these metrics in assessing a system’s conformance to practices through regression analysis. ","In this article , a model-based approach based on generic, technology-independent metrics, tied to typical architectural design decisions on IaC-based deployments is proposed to measure conformance to security-related practices."
"An Approach to Identifying Error Patterns for Infrastructure as Code","https://scispace.com/paper/an-approach-to-identifying-error-patterns-for-infrastructure-ef9uahf9ue","2018","Proceedings Article","International Symposium on Software Reliability Engineering","Wei Chen
Guoquan Wu
Jun Wei","10.1109/ISSREW.2018.00-19","","Infrastructure as Code (IaC), which specifies system configurations in an imperative or declarative way, automates environment set up, system deployment and configuration. Despite wide adoption, developing and maintaining high-quality IaC artifacts is still challenging. This paper proposes an approach to handling the fine-grained and frequently occurring IaC code errors. The approach extracts code changes from historical commits and clusters them into groups, by constructing a feature model of code changes and employing an unsupervised machine learning algorithm. It identifies error patterns from the clusters and proposes a set of inspection rules to check the potential IaC code errors. In practice, we take Puppet code artifacts as subject objects and perform a comprehensive study on 14 popular Puppet artifacts. In our experiment, we get 41 cross-artifact error patterns, covering 42% crawled code changes. Based on these patterns, 30 rules are proposed, covering 60% identified error patterns, to proactively check IaC artifacts. The approach would be helpful in improving code quality of IaC artifacts.","An approach to handling the fine-grained and frequently occurring IaC code errors, which extracts code changes from historical commits and clusters them into groups, by constructing a feature model of code changes and employing an unsupervised machine learning algorithm."
"Testing practices for infrastructure as code","https://scispace.com/paper/testing-practices-for-infrastructure-as-code-44zn79831f","2020","Proceedings Article","","Mohammed Mehedi Hasan
Farzana Ahamed Bhuiyan
Akond Rahman","10.1145/3416504.3424334","","Infrastructure as code (IaC) helps practitioners to rapidly deploy software services to end-users. Despite reported benefits, IaC scripts are susceptible to defects. Defects in IaC scripts can cause serious consequences, for example, creating large-scale outages similar to the Amazon Web Services (AWS) incident in 2017. The prevalence of defects in IaC scripts necessitates practitioners to implement IaC testing and be aware of IaC testing practices. A synthesis of IaC testing practices can enable practitioners in early mitigation of IaC defects and also help researchers to identify potential research avenues. The goal of this paper is to help practitioners improve the quality of infrastructure as code (IaC) scripts by identifying a set of testing practices for IaC scripts. We apply open coding on 50 Internet artifacts, such as blog posts to derive IaC testing practices. We identify six testing practices that include behavior-focused test coverage, the practice of measuring coverage of IaC test cases in terms of expected behavior. We conclude our paper by discussing how practitioners and researchers can leverage our derived list of testing practices for IaC.","The goal of this paper is to help practitioners improve the quality of infrastructure as code (IaC) scripts by identifying a set of testing practices for IaC scripts, and identifies six testing practices that include behavior-focused test coverage."
"PIACERE project: description and prototype for optimizing infrastructure as code deployment configurations","https://scispace.com/paper/piacere-project-description-and-prototype-for-optimizing-3d7juox3","2022","Proceedings Article","Proceedings of the Genetic and Evolutionary Computation Conference Companion","Eneko Osaba
Josu Díaz-de-Arcaya
Leire Orúe Echevarría Arrieta
Juncal Alonso
Jesus L. Lobo
Gorka Benguria
Iñaki Etxaniz","10.1145/3520304.3533938","","PIACERE is an European project supported by the Union's Horizon 2020 research and innovation programme, whose objective is to enhance the productivity of DevOps teams in the operation of Infrastructure as Code (IaC) by offering an integrated DevSec-Ops framework. Thus, DevOps practitioners can develop IaC as if they were programming a common software application. In order to achieve this challenging task, one of the core technologies considered within PIACERE will be the design and development of optimization metaheuristics, in a module coined as IaC Optimizer Platform (IOP). The main objective of the IOP is to provide DevSecOps teams with the most appropriate deployment configurations that best fit a set of defined constraints. The goal of this technical paper is to describe the preliminary approach followed in PIACERE for carrying out this optimization, and how the IOP fits into the whole PIACERE ecosystem. Additionally, results obtained in a preliminary experimentation are detailed in this study.","The goal of this technical paper is to describe the preliminary approach followed in PIACERE for carrying out the design and development of optimization metaheuristics in a module coined as IaC Optimizer Platform (IOP)."
"Automation in Cloud-Based DevOps: A Guide to CI/CD Pipelines and Infrastructure as Code (IaC) with Terraform and Jenkins","https://scispace.com/paper/automation-in-cloud-based-devops-a-guide-to-ci-cd-pipelines-4r9yvv45w1qc","2024","Journal Article","World Journal of Advanced Engineering Technology and Sciences","Taiwo Joseph Akinbolaji
Godwin Nzeako
David Akokodaripon
Akorede Victor Aderoju","10.30574/wjaets.2024.13.2.0542","","This study offers a comprehensive analysis of automation in cloud-based DevOps, focusing on the role of Continuous Integration/Continuous Delivery (CI/CD) pipelines and Infrastructure as Code (IaC) in streamlining software development processes. Employing tools like Jenkins and Terraform, the research aims to demonstrate how automation can significantly enhance operational efficiency, scalability, and security in cloud deployments. Through a detailed examination of CI/CD components and their integration with IaC, this paper identifies key findings, including the reduction of manual errors, improved deployment consistency across environments, and enhanced security through DevSecOps practices. The study further explores challenges such as configuration complexity and compliance, proposing best practices like proactive monitoring, encrypted secrets management, and version control to mitigate these issues. Conclusively, the research recommends the adoption of AI-driven analytics and robust security frameworks to optimize cloud-based CI/CD automation. This work not only highlights current methodologies but also anticipates future trends, providing a strategic roadmap for organizations aiming to leverage DevOps automation effectively. ","This study examines automation in cloud-based DevOps, focusing on CI/CD pipelines and Infrastructure as Code (IaC) with Jenkins and Terraform, to enhance operational efficiency, scalability, and security, while addressing challenges and proposing best practices for effective adoption."
"Terraformization: Revolutionizing Enterprise IT Strategy","https://scispace.com/paper/terraformization-revolutionizing-enterprise-it-strategy-cv714mshvh5n","2025","Journal Article","Global Journal of Engineering and Technology Advances","Dharmendra Ahuja","10.30574/gjeta.2025.23.1.0120","","This article presents a comprehensive analysis of Terraformization—the enterprise-wide adoption of Terraform as the primary Infrastructure as Code (IaC) solution—and its transformative impact on modern IT strategy. Through rigorous examination of industry research and implementation data across multiple sectors, the article quantifies the substantial benefits organizations achieve through declarative infrastructure management. Key findings demonstrate how Terraformization delivers measurable improvements: 78% reduction in security misconfigurations, 91% decrease in credential-related incidents, 83% fewer change management audit findings, and 67% lower disaster recovery costs with 90% faster recovery times. The analysis traces the evolution from manual paradigms to sophisticated code-based approaches and examines how leading organizations leverage Terraform to drive innovation across multi-cloud environments. Beyond technical implementation, the article explores organizational patterns that maximize success—including platform engineering models, self-service provisioning frameworks, and emerging trends like GitOps and AI-enhanced infrastructure management. By establishing infrastructure as a first-class software artifact governed by the same development practices and quality standards as application code, Terraformization enables enterprises to achieve unprecedented levels of operational efficiency, security integration, cost optimization, and delivery speed while positioning them to adapt to evolving cloud strategies. ","This article analyzes Terraformization, the enterprise-wide adoption of Terraform, and its transformative impact on IT strategy, highlighting substantial benefits including 78% reduction in security misconfigurations and 67% lower disaster recovery costs."
"On the Prevalence, Co-occurrence, and Impact of Infrastructure-as-Code Smells","https://scispace.com/paper/on-the-prevalence-co-occurrence-and-impact-of-infrastructure-1rf9zp74hg","2024","Journal Article","","Narjes Bessghaier
Mahi Begoug
Chemseddine Mebarki
Ali Ouni
Mohammed Sayagh
Mohamed Wiem Mkaouer","10.1109/saner60148.2024.00009","","In modern software systems, Infrastructure-as-Code (IaC) tools play a pivotal role in automating the management of various infrastructure resources such as networks, databases, and services. This automation is done through code-based specification files, commonly known as IaC files. Similarly to other code files, IaC files can suffer from violations of established implementation and design standards, i.e., IaC smells. Although prior research has studied various aspects of traditional smells in non-IaC artifacts, there is little knowledge of how IaC smells are prevalent, co-occurring, and impacting the change and defect proneness of IaC code. To fill this gap, we conduct an empirical study encompassing 82 Puppet-based open-source projects. Our investigation focused on 12 types of IaC smells in both implementation and design levels. Our findings reveal that IaC smells do not manifest uniformly, as IaC smells that are particularly associated with modularity issues, exhibit high prevalence rates across projects. Additionally, we found that 74% of IaC files are smelly and over 52% of the smelly IaC files have at least two co-occurring IaC smells. Furthermore, our findings highlight that, on average, smelly IaC files are modified nearly 3.8 times, in terms of number of commits, more frequently than non-smelly IaC files. Furthermore, smelly IaC files are found to be 3.1 times more prone to larger code changes, in terms of code churn, than non-smelly IaC files. Additionally, we found that smelly IaC files are 3.3 times more prone to the introduction of defects that are likely to persist in 1.65 more commits before being fixed than non-smelly IaC files. These findings advocate developers to be more aware of IaC smells in their projects and consider their correction.","The findings reveal that IaC smells do not manifest uniformly, as IaC smells that are particularly associated with modularity issues, exhibit high prevalence rates across projects and advocate developers to be more aware of IaC smells in their projects and consider their correction."
"Infrastructure as Code","https://scispace.com/paper/infrastructure-as-code-4uu5sfxmrr","2012","Book Chapter","","Michael Hüttermann","10.1007/978-1-4302-4570-4_9","","Recent years have seen the rise of disciplines like continuous integration, test driven development, build/deployment automation, and more. All of these had a purpose to automate as many parts as possible of the lifecycle of a software product. However, the main focus often is the software itself, and the infrastructure on which the software runs is still quite often a “work of art.”","Recent years have seen the rise of disciplines like continuous integration, test driven development, build/deployment automation, and more, but the main focus often is the software itself, and the infrastructure on which the software runs is still quite often a “work of art.”"
"Embracing IaC Through the DevSecOps Philosophy: Concepts, Challenges, and a Reference Framework","https://scispace.com/paper/embracing-iac-through-the-devsecops-philosophy-concepts-3s4k96zu","2023","Journal Article","IEEE Software","Juncal Alonso
Radoslaw Piliszek
Matic Cankar","10.1109/MS.2022.3212194","https://ieeexplore.ieee.org/ielx7/52/5204063/09915031.pdf","We introduce the challenges of DevSecOps philosophy and its applicability to the development and operation of trustworthy infrastructure-as-code, and we combine the solutions into a single framework covering all crucial steps. Finally, we discuss how the proposed framework addresses the challenges and introduce an initial design for it.","In this paper , the authors introduce the challenges of DevSecOps philosophy and its applicability to the development and operation of trustworthy infrastructure-as-code, and combine the solutions into a single framework covering all crucial steps."
"Embracing IaC Through the DevSecOps Philosophy: Concepts, Challenges, and a Reference Framework","https://scispace.com/paper/embracing-iac-through-the-devsecops-philosophy-concepts-2ictaurb","2023","Journal Article","IEEE Software","","10.1109/ms.2022.3212194","https://scispace.com/pdf/embracing-iac-through-the-devsecops-philosophy-concepts-2ictaurb.pdf","We introduce the challenges of DevSecOps philosophy and its applicability to the development and operation of trustworthy infrastructure-as-code, and we combine the solutions into a single framework covering all crucial steps. Finally, we discuss how the proposed framework addresses the challenges and introduce an initial design for it. ","In this article , the authors introduce the challenges of DevSecOps philosophy and its applicability to the development and operation of trustworthy infrastructure-as-code, and combine the solutions into a single framework covering all crucial steps."
"SoK: Static Configuration Analysis in Infrastructure as Code Scripts","https://scispace.com/paper/sok-static-configuration-analysis-in-infrastructure-as-code-1r7w1ccwcl","2023","Journal Article","","Pandu Ranga Reddy Konala
Vimal Kumar
David Bainbridge","10.1109/csr57506.2023.10224925","","This SoK paper presents findings from a survey conducted on the current state of tools and techniques used in the static configuration analysis of Infrastructure as Code (IaC). Our findings highlight the increasing importance of ensuring the quality of IaC scripts through techniques such as detecting code and security smells. Our findings reveal that regular expressions are widely used, but this may not be a long-term or fully automated solution for detecting smells. Additionally, our study found that the majority of the tools and techniques are developed for infrastructure provisioning, rather than configuration management and image building. This raises concerns because configuring software is a high-risk task, with malicious actors constantly targeting software systems. Therefore, it is crucial for researchers to develop efficient and advanced techniques for detecting defects in configuration management and image building. The aim of this paper is to provide a detailed overview of the current state of research in this field, and to identify areas for future development. ","Findings from a survey conducted on the current state of tools and techniques used in the static configuration analysis of Infrastructure as Code (IaC) reveal that regular expressions are widely used, but this may not be a long-term or fully automated solution for detecting smells."
"Developing a New DevOps Modelling Language to Support the Creation of Infrastructure as Code","https://scispace.com/paper/developing-a-new-devops-modelling-language-to-support-the-vh7bf9rz","2022","Book Chapter","","Michele Chiari
Elisabetta Di Nitto
Adrián Noguero Mucientes
Bin Xiang","10.1007/978-3-031-23298-5_8","https://zenodo.org/record/6697369/files/ESOCCProjectTrack.pdf","The deployment of cloud applications and the correct management of their lifecycle is a colossal task. Infrastructure as Code (IaC) tools make this task easier; however, they require the user to have a deep knowledge of both the IaC language and the characteristics of various cloud services providers. The PIACERE project has developed a DevOps Modelling Language (DOML), aiming at describing cloud applications that are agnostic of the specificities of the different providers and IaC tools used for provisioning, deployment and configuration. DOML provides several modeling perspectives in a multi-layer approach. An application can be described in three layers: application layer, abstract and concrete infrastructure layer. It allows developers to describe how cloud applications are structured in an abstract manner, mapping the different software components to the concrete infrastructure elements, enabling the usage of different concretizations to match one particular deployment. This paper provides an overview of the DOML language: its layers and extension mechanisms, as well as an example to showcase its modeling capabilities. ","The PIACERE project has developed a DevOps Modelling Language (DOML), aiming at describing cloud applications that are agnostic of the specificities of the different providers and Infrastructure as Code (IaC) tools used for provisioning, deployment and configuration as discussed by the authors ."
"Characteristics of defective infrastructure as code scripts in DevOps","https://scispace.com/paper/characteristics-of-defective-infrastructure-as-code-scripts-1t6le9ryi0","2018","Proceedings Article","International Conference on Software Engineering","Akond Rahman","10.1145/3183440.3183452","","Defects in infrastructure as code (IaC) scripts can have serious consequences for organizations who adopt DevOps. By identifying which characteristics of IaC scripts correlate with defects, we can identify anti-patterns, and help software practitioners make informed decisions on better development and maintenance of IaC scripts, and increase quality of IaC scripts. The goal of this paper is to help practitioners increase the quality of IaC scripts by identifying characteristics of IaC scripts and IaC development process that correlate with defects, and violate security and privacy objectives. We focus on characteristics of IaC scripts and IaC development that (i) correlate with IaC defects, and (ii) violate security and privacy-related objectives namely, confidentiality, availability, and integrity. For our initial studies, we mined open source version control systems from three organizations: Mozilla, Openstack, and Wikimedia, to identify the defect-related characteristics and conduct our case studies. From our empirical analysis, we identify (i) 14 IaC code and four churn characteristics that correlate with defects; and (ii) 12 process characteristics such as, frequency of changes, and ownership of IaC scripts that correlate with defects. We propose the following studies: (i) identify structural characteristics that correlate with defects; (ii) with respect to prediction performance, compare which characteristics of IaC scripts are more correlated with defects; and (iii) identify characteristics that violate security and privacy objectives.","Methods to help practitioners increase the quality of IaC scripts are proposed to identify structural characteristics that correlate with defects, and identify characteristics that violate security and privacy objectives."
"Scaling devops with infrastructure as code in multi- cloud environments","https://scispace.com/paper/scaling-devops-with-infrastructure-as-code-in-multi-cloud-hfm39kn56g5m","2022","Journal Article","Turkish Journal of Computer and Mathematics Education","V. Gunnam
N. Kilaru
Sai Krishna Manohar Cheemakurthi","10.61841/turcomat.v13i2.14764","","In the dynamic environment of contemporary cloud technologies, combining DevOps with such technologies as IaC is critical. This report looks at DevOps in multi-cloud setup, focusing on IaC as part of the DevOps' Pillars.' Catering for extensive DevOps adoption across different clouds, the discussion in this paper reveals the value of large-scale DevOps through reports based on simulated real-life scenarios and situations. The main findings reveal that IaC positively improves operationality, reliability and agility in the cycle process. But at the same time, it brings additional issues connected to the problem of cloud compatibility, safety, and the issue of cloud management. Thus, this report outlines recurrent problems and provides realistic recommendations to tackle such difficulties and maintain trustworthy and efficient DevOps when using multiple clouds. Through the enablement of IaC, organizations shall experience enhanced efficiency in day-to-day operations and float consolidation of development and operations teams, which, in the long run, create competitiveness in the cloud computing discourse. 
 ","This study explores DevOps adoption in multi-cloud environments, highlighting the benefits of Infrastructure as Code (IaC) in improving operationality, reliability, and agility, while also addressing challenges related to cloud compatibility, safety, and management."
"Automated Disaster Recovery Infrastructure for HIPAA-Regulated Healthcare Systems: A Cloud-Native Implementation Using Infrastructure as Code","https://scispace.com/paper/automated-disaster-recovery-infrastructure-for-hipaa-pewr4iyy2qsn","2025","Journal Article","International journal of computational and experimental science and engineering","Manoj Kumar Reddy Kalakoti","10.22399/ijcesen.3928","","Background: Healthcare institutions require robust disaster recovery infrastructure to ensure continuous access to vital patient data and clinical applications. Traditional manual recovery procedures are error-prone and cannot meet stringent regulatory timeframes for restoring critical healthcare services.Methods: This study implemented an automated disaster recovery system for a web-based healthcare platform using Infrastructure as Code principles. The implementation employed Terraform and AWS CloudFormation to codify infrastructure designs across multiple AWS regions, incorporating automated provisioning of VPCs, RDS clusters, EKS environments, and IAM settings. Data synchronization leveraged RDS cross-region replication, S3 bucket policies, and CloudEndure, while a CI/CD pipeline built with Jenkins and GitLab enabled automatic environment provisioning and compliance reporting.Results: The solution demonstrated significant improvements in recovery metrics, with recovery time objectives reduced by a factor of 10-50x compared to manual methods. Data loss windows decreased from hours to seconds or minutes (60-120x improvement). Testing frequency increased 4-12x while staff hours per test decreased by 10-40x. AI-enhanced observability reduced mean-time-to-identify by approximately 70% in test scenarios.Conclusions: Through platform automation and infrastructure as code concepts, this implementation offers a replicable framework for healthcare institutions seeking to improve disaster recovery capabilities while maintaining HIPAA compliance. The codification of infrastructure provides a foundation for future AI-driven autonomous recovery systems. ","This study develops an automated disaster recovery infrastructure for HIPAA-regulated healthcare systems using Infrastructure as Code, achieving 10-50x faster recovery times, 60-120x reduced data loss windows, and 70% faster mean-time-to-identify with AI-enhanced observability."
"Lessons from Research to Practice on Writing Better Quality Puppet Scripts","https://scispace.com/paper/lessons-from-research-to-practice-on-writing-better-quality-1jvvqcqy","2022","Proceedings Article","2022 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)","Akond Rahman
Tushar Sharma","10.1109/saner53432.2022.00019","","Infrastructure as Code (IaC) scripts, such as Puppet scripts, provide practitioners the opportunity to provision computing infrastructure automatically at scale. Poorly written IaC scripts impact various facets of quality (such as security and maintainability) and, in turn, may lead to serious consequences. Many of the ill-effects can be avoided or rectified easily by following recommendations derived from research and best practices gleaned from experience. While researchers have investigated methods to improve quality aspects of Puppet scripts, such research needs to be summarized and synthesized for industry practitioners. In this article, we summarize recent research in the IaC domain by discussing key quality issues, specifically security and maintainability smells, that may arise in an IaC script. We also mine open-source repositories from three organizations (Mozilla, Openstack, and Wikimedia) and report our observations on the identified smells. Furthermore, we also synthesize recommendations from the literature for software practitioners that could improve the quality of IaC scripts. Software development teams dealing with large computing infrastructure can get benefited from the actionable recommended practices. In addition, researchers in the domain may use this study to find opportunities to improve the state-of-the-art.","This article discusses key quality issues, specifically security and maintainability smells, that may arise in an IaC script, and synthesizes recommendations from the literature for software practitioners that could improve the quality of IAC scripts."
"Automating Infrastructure Management: Benefits and Challenges of Ansible and Terraform Implementation Across Sectors","https://scispace.com/paper/automating-infrastructure-management-benefits-and-challenges-4h93llhf1f4g","2024","Journal Article","International journal of scientific research in computer science, engineering and information technology","Avinash Pathak","10.32628/cseit241051032","","This article examines the implementation and impact of Infrastructure as Code (IaC) practices using Ansible and Terraform across various industries. Through a mixed-methods approach combining case studies, surveys, and quantitative analysis, we investigate how these tools enable more efficient, scalable, and repeatable infrastructure deployments. Our findings reveal significant benefits, including reduced operational costs (average 30% reduction), improved resource utilization (up to 40% increase), and enhanced disaster recovery capabilities (50% faster recovery times). However, challenges such as skills gaps, security concerns, and legacy system integration persist. The article provides insights into industry-specific applications, highlighting how finance, healthcare, and telecommunications sectors leverage these tools to meet unique demands. We present best practices for successful implementation, emphasizing continuous monitoring, data governance, and cross-functional collaboration. This article contributes to the growing body of literature on IaC and offers practical recommendations for organizations seeking to optimize their infrastructure management strategies in an increasingly digital landscape. ","This study examines the implementation and impact of Ansible and Terraform across industries, revealing significant benefits, including reduced operational costs, improved resource utilization, and enhanced disaster recovery capabilities, but also highlighting challenges and best practices for successful implementation."
"Policy-Driven Infrastructure Validation for Network Modernization","https://scispace.com/paper/policy-driven-infrastructure-validation-for-network-1t51pmgjj3l6","2025","Journal Article","International journal of computational and experimental science and engineering","Prasanth Kosaraju","10.22399/ijcesen.3808","","Network infrastructure refresh projects traditionally focus on hardware replacement while neglecting the critical aspect of configuration standardization and policy enforcement, resulting in configuration inconsistencies and operational challenges that persist despite successful hardware upgrades. This article introduces NetConForm, a policy-based infrastructure standardization and validation framework designed specifically for large-scale network refresh initiatives that addresses the fundamental gap between hardware modernization and configuration standardization. The framework implements a comprehensive three-tier architecture consisting of a Policy Definition Layer that employs declarative baseline systems, a Validation Engine leveraging Python-based automation libraries for multi-vendor device interaction, and a Compliance Reporting System that maintains version-controlled repositories of configuration states. Through empirical evaluation across multiple enterprise network refresh projects, NetConForm demonstrates significant improvements in operational efficiency, compliance outcomes, and network reliability by transforming refresh projects from simple replacement exercises into opportunities for comprehensive infrastructure optimization. The framework's automated approach to configuration management, drawing from principles established in Infrastructure as Code and modern security configuration management practices, enables organizations to achieve systematic policy enforcement, proactive compliance validation, and continuous monitoring that aligns technical standards with business objectives and regulatory requirements. ","This study introduces NetConForm, a policy-based framework for network infrastructure standardization and validation, addressing the gap between hardware modernization and configuration standardization, improving operational efficiency, compliance, and network reliability through automated configuration management and proactive validation."
