"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Adaptive Data Quality Scoring Operations Framework using Drift-Aware
  Mechanism for Industrial Applications","https://scispace.com/paper/adaptive-data-quality-scoring-operations-framework-using-609pocfekyil","2024","Journal Article","","Firas Bayram
Bestoun S. Ahmed
Erik I. Hallin","10.48550/arxiv.2408.06724","https://scispace.compdf/adaptive-data-quality-scoring-operations-framework-using-609pocfekyil.pdf","Within data-driven artificial intelligence (AI) systems for industrial applications, ensuring the reliability of the incoming data streams is an integral part of trustworthy decision-making. An approach to assess data validity is data quality scoring, which assigns a score to each data point or stream based on various quality dimensions. However, certain dimensions exhibit dynamic qualities, which require adaptation on the basis of the system's current conditions. Existing methods often overlook this aspect, making them inefficient in dynamic production environments. In this paper, we introduce the Adaptive Data Quality Scoring Operations Framework, a novel framework developed to address the challenges posed by dynamic quality dimensions in industrial data streams. The framework introduces an innovative approach by integrating a dynamic change detector mechanism that actively monitors and adapts to changes in data quality, ensuring the relevance of quality scores. We evaluate the proposed framework performance in a real-world industrial use case. The experimental results reveal high predictive performance and efficient processing time, highlighting its effectiveness in practical quality-driven AI applications. ","This paper introduces the Adaptive Data Quality Scoring Operations Framework, a novel approach that integrates a dynamic change detector to adapt to changing data quality dimensions in industrial applications, ensuring reliable decision-making in AI systems."
"Algebra of Data Reconciliation","https://scispace.com/paper/algebra-of-data-reconciliation-2d45g336","2022","Journal Article","Studia Scientiarum Mathematicarum Hungarica","Oliver Clifford Pedersen","10.1556/012.2022.01529","https://scispace.com/pdf/algebra-of-data-reconciliation-2d45g336.pdf","With distributed computing and mobile applications becoming ever more prevalent, synchronizing diverging replicas of the same data is a common problem. Reconciliation – bringing two replicas of the same data structure as close as possible without overriding local changes – is investigated in an algebraic model. Our approach is to consider two sequences of simple commands that describe the changes in the replicas compared to the original structure, and then determine the maximal subsequences of each that can be propagated to the other. The proposed command set is shown to be functionally complete, and an update detection algorithm is presented which produces a command sequence transforming the original data structure into the replica while traversing both simultaneously. Syntactical characterization is provided in terms of a rewriting system for semantically equivalent command sequences. Algebraic properties of sequence pairs that are applicable to the same data structure are investigated. Based on these results the reconciliation problem is shown to have a unique maximal solution. In addition, syntactical properties of the maximal solution allow for an efficient algorithm that produces it. ","In this paper , the authors consider two sequences of simple commands that describe the changes in the replicas compared to the original structure, and then determine the maximal subsequences of each that can be propagated to the other."
"Detecting gradual trends: Integrating EWMA control charts with artificial intelligence algorithms (LSTM)","https://scispace.com/paper/detecting-gradual-trends-integrating-ewma-control-charts-nco3dk0ujhdo","2025","Journal Article","Sustainable Engineering and Innovation","Husam M. Sabri
Hasanain Jalil Neamah Alsaedi
Salwan M. Alwan","10.37868/sei.v7i2.id614","https://scispace.compdf/detecting-gradual-trends-integrating-ewma-control-charts-nco3dk0ujhdo.pdf","Control charts are widely used in statistical process control (SPC) to detect small, gradual shifts in process behavior, although effective at mitigating noise, such as the exponentially weighted moving average (EWMA). Traditional EWMAs, however, face significant challenges and limited adaptability in complex and dynamic environments. In this paper, we propose an improved hybrid approach that integrates EWMAs with artificial intelligence algorithms, such as anomaly detection models, deep learning networks, and unsupervised learning, to enhance the early detection of non-random variations and subtle process trends. Simulations and real-world datasets were used to validate the effectiveness of the integrated model in identifying slow-developing faults. ","This study integrates EWMA control charts with AI algorithms (LSTM) to enhance early detection of subtle process trends and non-random variations in complex environments, improving adaptability and effectiveness in statistical process control."
"DriftWatch: A Tool that Automatically Detects Data Drift and Extracts Representative Examples Affected by Drift","https://scispace.com/paper/driftwatch-a-tool-that-automatically-detects-data-drift-and-6heq74v1bt","","Proceedings Article","","Myeongjun Jang
Antonios Georgiadis
Yiyun Zhao
Fran Silavong","10.18653/v1/2024.naacl-industry.28","","Data drift, which denotes a misalignment be-tween the distribution of reference (i.e., training) and production data, constitutes a significant challenge for AI applications, as it under-mines the generalisation capacity of machine learning (ML) models. Therefore, it is imperative to proactively identify data drift before users meet with performance degradation. Moreover, to ensure the successful execution of AI services, endeavours should be directed not only toward detecting the occurrence of drift but also toward effectively addressing this challenge. In this work, we introduce a tool designed to detect data drift in text data. In addition, we propose an unsupervised sampling technique for extracting representative examples from drifted instances. This approach be-stows a practical advantage by significantly reducing expenses associated with annotating the labels for drifted instances, an essential pre-requisite for retraining the model to sustain its performance on production data.","DriftWatch detects data drift in text data and extracts representative examples using an unsupervised sampling technique, reducing annotation expenses and enabling proactive model retraining to maintain performance on production data."
"An integrated change point detection and online monitoring approach for the ratio of two variables using clustering-based control charts","https://scispace.com/paper/an-integrated-change-point-detection-and-online-monitoring-2ce1521ztvdj","2025","Journal Article","Journal of Applied Statistics","Adel Ahmadi Nadi
Ali Yeganeh
Sandile Charles Shongwe
Alireza Shadman","10.1080/02664763.2025.2455625","","Online monitoring of the ratio of two random characteristics rather than monitoring their individual behaviors has many applications. For this aim, there are various control charts, known as RZ charts in the literature, e.g. Shewhart, memory-type and adaptive monitoring schemes, have been designed to detect the ratio's abnormal patterns as soon as possible. Most of the existing RZ charts rely on two assumptions about the process: (i) both individual characteristics are normally distributed, and (ii) the direction (upward or downward) of the RZ's deviation from its in-control (IC) state to an out-of-control (OC) condition is known. However, these assumptions can be violated in many practical situations. In recent years, applying the machine learning (ML) models in the Statistical Process Monitoring (SPM) area has provided several contributions compared to traditional statistical methods. However, ML-based control charts have not yet been discussed in the RZ monitoring literature. To this end, this study introduces a novel clustering-based control chart for monitoring RZ in Phase II. This method avoids making any assumptions about the direction of RZ's deviation and does not need to assume a specific distribution for the two random characteristics. Furthermore, it can estimate the Change Point (CP) in the process.","This study proposes a novel clustering-based control chart for online monitoring of the ratio of two variables, avoiding assumptions about distribution and deviation direction, and estimating the change point in the process."
"Algebra of Data Reconciliation.","https://scispace.com/paper/algebra-of-data-reconciliation-2s9y6sz1sk","2021","Posted Content","arXiv: Information Theory","Elöd Pal Csirmaz
Oliver Clifford Pedersen
László Csirmaz","","https://arxiv.org/pdf/2110.06313","With distributed computing and mobile applications becoming ever more prevalent, synchronizing diverging replicas of the same data is a common problem. Reconciliation -- bringing two replicas of the same data structure as close as possible without overriding local changes -- is investigated in an algebraic model. Our approach is to consider two sequences of simple commands that describe the changes in the replicas compared to the original structure, and then determine the maximal subsequences of each that can be propagated to the other. The proposed command set is shown to be functionally complete, and an update detection algorithm is presented which produces a command sequence transforming the original data structure into the replica while traversing both simultaneously. Syntactical characterization is provided in terms of a rewriting system for semantically equivalent command sequences. Algebraic properties of sequence pairs that are applicable to the same data structure are investigated. Based on these results the reconciliation problem is shown to have a unique maximal solution. In addition, syntactical properties of the maximal solution allows for an efficient algorithm that produces it.","In this paper, the authors consider two sequences of simple commands that describe the changes in the replicas compared to the original structure, and then determine the maximal subsequences of each that can be propagated to the other."
"Strongly consistent global states detection using relative clock errors","https://scispace.com/paper/strongly-consistent-global-states-detection-using-relative-3we8ulewp1","2003","Proceedings Article","International Symposium on Parallel and Distributed Computing","Janusz Borkowski","10.1109/ISPDC.2003.1267642","http://ieeexplore.ieee.org/iel5/8946/28341/01267642.pdf","Observation of global states is of a great importance in the area of distributed systems monitoring. Global states constructed with the use of real time timestamps involve small communication and computational cost and therefore are suitable for monitoring large systems. Properties of Strongly Consistent Global States (SCGS) make them especially useful for on-line monitoring and direct application control. SCGS detection depends heavily on clock synchronization quality. This quality can be improved easily (or it is very good already) locally, within a subset of processes. A SCGS detection algorithm exploiting local fine synchronization is presented. It detects more states than a usual algorithm allowing for more strict control over a monitored application.","A SCGS detection algorithm exploiting local fine synchronization is presented, it detects more states than a usual algorithm allowing for more strict control over a monitored application."
"Using the expected detection delay to assess the performance of different multivariate statistical process monitoring methods for multiplicative and drift faults.","https://scispace.com/paper/using-the-expected-detection-delay-to-assess-the-performance-1n6nipg6ct","2017","Journal Article","Isa Transactions","Kai Zhang
Yuri A.W. Shardt
Zhiwen Chen
Kaixiang Peng","10.1016/J.ISATRA.2016.11.007","","Using the expected detection delay (EDD) index to measure the performance of multivariate statistical process monitoring (MSPM) methods for constant additive faults have been recently developed. This paper, based on a statistical investigation of the T2- and Q-test statistics, extends the EDD index to the multiplicative and drift fault cases. As well, it is used to assess the performance of common MSPM methods that adopt these two test statistics. Based on how to use the measurement space, these methods can be divided into two groups, those which consider the complete measurement space, for example, principal component analysis-based methods, and those which only consider some subspace that reflects changes in key performance indicators, such as partial least squares-based methods. Furthermore, a generic form for them to use T2- and Q-test statistics are given. With the extended EDD index, the performance of these methods to detect drift and multiplicative faults is assessed using both numerical simulations and the Tennessee Eastman process.","The expected detection delay (EDD) index is extended to the multiplicative and drift fault cases and used to assess the performance of common MSPM methods that adopt these two test statistics."
"Retroscope: Retrospective Monitoring of Distributed Systems","https://scispace.com/paper/retroscope-retrospective-monitoring-of-distributed-systems-3c70kyafqk","2019","Journal Article","IEEE Transactions on Parallel and Distributed Systems","Aleksey Charapko
Ailidani Ailijiang
Murat Demirbas
Sandeep S. Kulkarni","10.1109/TPDS.2019.2911944","","Retroscope is a comprehensive lightweight distributed monitoring tool that enables users to query and reconstruct past consistent global states of the system. Retroscope achieves this by augmenting the system with Hybrid Logical Clocks (HLC) and by streaming HLC-stamped event logs for storage and processing; these HLC timestamps are then used for constructing global (or nonlocal) snapshots upon request. Retroscope provides a rich querying language (RQL) to facilitate searching for global predicates across past consistent states. The search is performed by advancing through global states in small incremental steps, greatly reducing the amount of computation needed to construct consistent states. The Retroscope search algorithm is embarrassingly-parallel and can employ many worker processes (each processing up to 150,000 consistent snapshots per second) to handle a single query. We evaluate Retroscope's monitoring capabilities in two case studies: Chord and Apache ZooKeeper.","The Retroscope search algorithm is embarrassingly-parallel and can employ many worker processes (each processing up to 150,000 consistent snapshots per second) to handle a single query."
"A data-driven monitoring scheme for multivariate multimodal data","https://scispace.com/paper/a-data-driven-monitoring-scheme-for-multivariate-multimodal-3p7p1r5jl0","2024","Journal Article","","Zhiqiong Wang
Renping Gong
Lisha Song
Shuguang He
Yuan Gao","10.1016/j.cie.2024.110186","","Multivariate multimodal data, obtained from complex processes with multiple correlated quality characteristics and multiple operating modes, are commonly used in many applications. Online monitoring of multivariate multimodal data has been receiving increasing attention because timely detection of process problems is important. However, existing statistical process monitoring methods are often inadequate for addressing the challenges of multivariate multimodal data monitoring. For example, they may require the process data to be unimodal or identically distributed or may assume the information regarding the multimodal processes to be known a priori. Therefore, a data-driven monitoring scheme is proposed in this paper. First, the Dirichlet process Gaussian mixture model is adopted, which can depend entirely on data characteristics and automatically cluster the data without any prior knowledge. On this basis, an exponentially weighted moving average scheme is then constructed by incorporating the negative log-likelihood statistic. Using thorough simulations and a real example, we analyse and compare the performance of the model estimation and online monitoring for detecting various out-of-control scenarios. Extensive results show that our proposed monitoring scheme is sensitive to not only model parameter shifts but also model order changes. Moreover, the proposed scheme generally performs better and more robustly than existing methods. ","A data-driven monitoring scheme is proposed for multivariate multimodal data, utilizing a Dirichlet process Gaussian mixture model and exponentially weighted moving average scheme to detect process problems, outperforming existing methods in sensitivity and robustness."
"Online Nonparametric Monitoring for Asynchronous Processes with Serial Correlation","https://scispace.com/paper/online-nonparametric-monitoring-for-asynchronous-processes-37mew90loz","2024","Journal Article","IISE transactions","Zi-Dong Zheng
Honghan Ye
Kaibo Liu","10.1080/24725854.2024.2302355","","Existing multivariate statistical process control methods commonly require all data streams have the same sampling interval. In practice, this assumption may not be valid, as different sensors can have different sampling intervals. In this article, we first propose a generic nonparametric monitoring scheme to online monitor the asynchronous data streams without considering serial correlation. Then the proposed scheme is extended such that it can handle serially correlated data streams. Specifically, we construct a nonparametric local statistic for each data stream, which is sensitive to mean shifts. To eliminate the influence of different sampling intervals, our innovative idea is to transform the local statistics into time-related statistics according to the sampling intervals. A global monitoring scheme is then constructed based on the sum of top-r time-related statistics. To extend the proposed method for serially correlated data streams, we further propose a novel estimation method for the pairwise covariance functions and the data streams can be decorrelated accordingly. Numerical simulations and a case study are conducted, showing the effectiveness of the proposed method in handling asynchronous data streams with serial correlation. ","This paper proposes a nonparametric monitoring scheme for asynchronous data streams with serial correlation, transforming local statistics into time-related statistics to account for different sampling intervals and decorrelating data streams using pairwise covariance functions."
"Verify, And Then Trust: Data Inconsistency Detection in ZooKeeper","https://scispace.com/paper/verify-and-then-trust-data-inconsistency-detection-in-164qq7xe","2023","Proceedings Article","","Fang Lyu
Benjamin Reed","10.1145/3578358.3591328","","ZooKeeper masks crash failure of servers to provide a highly available, distributed coordination kernel; however, in production, not all failures are crash failures. Bugs in underlying software systems and hardware can corrupt the ZooKeeper replicas, leading to data loss. Since ZooKeeper is used as a 'source of truth' for mission-critical applications, it essential to detect data inconsistencies caused by arbitrary faults to safeguard reliability. Byzantine Fault Tolerance (BFT) promises to handle these problems. However, these protocols are expensive in important dimensions: development, deployment, complexity, and performance. ZooKeeper takes an alternative approach that focuses on detecting faulty behavior rather than tolerating it and thus providing improved reliability without paying the full expense of BFT protocols. This paper describes various techniques used for detecting data inconsistencies in ZooKeeper. We also analyzed the impact of using these techniques on the reliability and performance of the overall system. Our evaluation shows that a real-time digest-based fault detection technique can be employed in production to provide improved reliability with a minimal performance penalty and no additional operational cost. We hope that our analysis and evaluation can help guide the design of next-generation primary-backup systems aiming to provide high reliability.","In this article , the authors describe various techniques used for detecting data inconsistencies in ZooKeeper and analyze the impact of using these techniques on the reliability and performance of the overall system and show that a real-time digestbased fault detection technique can be employed in production to provide improved reliability with a minimal performance penalty and no additional operational cost."
"Detection & Management of Concept Drift","https://scispace.com/paper/detection-management-of-concept-drift-cdymr2dx22","2006","Proceedings Article","International Conference on Machine Learning and Cybernetics","L.-O. Mak
Paul Krause","10.1109/ICMLC.2006.258538","","The ability to correctly detect the location and derive the contextual information where a concept begins to drift is essential in the study of domains with changing context. This paper proposes a Top-down learning method with the incorporation of a learning accuracy mechanism to efficiently detect and manage context changes within a large dataset. With the utilisation of simple search operators to perform convergent search and JBNC with a graphical viewer to derive context information, the identified hidden context are shown with the location of the disjoint points, the contextual attributes that contribute to the concept drift, the graphical output of the true relationships between these attributes and the Boolean characterisation which is the context.","This paper proposes a top-down learning method with the incorporation of a learning accuracy mechanism to efficiently detect and manage context changes within a large dataset."
"Multi-window Drift Detection Method Based on Integrating Outlier Identification and Input/Output Space Information with Its Application","https://scispace.com/paper/multi-window-drift-detection-method-based-on-integrating-n30ia2m7eihb","","","","Chaofan Xu
Jian Tang
Zijian Sun
Heng Xia
Zhe Xu
Wen Xu","10.1109/cac53003.2021.9727302","","In soft sensing application of actual industrial process, it is necessary to accurately identify samples that represent the working condition drift. Therefore, a multiwindow concept drift detection method is proposed in this paper, which integrates outlier identification and input/output space information. Firstly, a principal component analysis (PCA) model and a decision tree (DT) model are built by using historical data. Then, in the first window, the process data are standardized on the basis of 3σ criterion to remove outliers. In the second window, the T2 and SPE of the new sample are calculated to determine whether it is a drift sample in the input space. In the third window, the prediction error of the new sample is calculated to determine whether it is a drift sample in the out space. Finally, we take the union of the concept drift samples detected in the input and output space to obtain the new updating sample set. At the same time, the PCA model and the decision tree model are updated after the number of the updating samples reach a pre-set threshold. The experimental results verify the effectiveness of the proposed algorithm in the actual industrial datasets.","A multi-window concept drift detection method integrates outlier identification and input/output space information, utilizing PCA and decision tree models to detect and update drift samples in industrial process data, improving soft sensing accuracy."
"Online monitoring of high-dimensional asynchronous and heterogeneous data streams for shifts in location and scale","https://scispace.com/paper/online-monitoring-of-high-dimensional-asynchronous-and-35tmrt22","2023","Journal Article","International Journal of Production Research","Honghan Ye
Zi-Dong Zheng
Jing-Ru C. Cheng
Brock Hable
Kaibo Liu","10.1080/00207543.2023.2172474","","Recent advancement of sensor technology has made it possible to monitor high-dimensional data streams in various manufacturing systems for quality improvement. However, existing monitoring schemes commonly assume that all data streams have the same sampling interval. This assumption does not always hold in practice, which poses new and unique challenges for multivariate statistical process control. In this paper, we propose a generic nonparametric monitoring framework to online monitor high-dimensional asynchronous and heterogeneous data streams, where sampling intervals of data streams are different from each other, and measurements of each data stream follow arbitrary distributions. In particular, we first propose a quantile-based nonparametric framework to monitor each data stream locally for possible shifts in both location and scale. Then, for unsampled measurements due to different sampling intervals, a compensation strategy based on the Bayesian approach is introduced. Furthermore, we develop a global monitoring scheme using the sum of top-r local statistics, which can quickly detect a wide range of possible shifts in all directions. Simulations and case studies are conducted to evaluate the performance and demonstrate the superiority of the proposed method. ","Wang et al. as discussed by the authors proposed a generic nonparametric monitoring framework to online monitor high-dimensional asynchronous and heterogeneous data streams, where sampling intervals of data streams are different from each other, and measurements of each data stream follow arbitrary distributions."
"Strongly consistent global state detection for on-line control of distributed applications","https://scispace.com/paper/strongly-consistent-global-state-detection-for-on-line-54kagqlxv0","2004","Proceedings Article","Parallel, Distributed and Network-Based Processing","J. Borkowski","10.1109/EMPDP.2004.1271437","","Global states can be used for distributed/parallel application monitoring and control. Strongly consistent global states (SCGS) are especially well suited for on-line controlling. Existing SCGS detecting algorithms work with process local states. They must wait for state terminations before complete states can be taken into account. Because of that the global states seen by a monitor always belong to the past. We present an algorithm, which works with unterminated local states. This approach lets the monitor detect SCGS sooner: currently lasting global states can be perceived promptly after they started. Application control based on SCGS detection should react quicker to arising situations when using the new algorithm. The quick reactions contribute to a better parallel/distributed application performance. Simulation tests confirm these suppositions. Our solution utilizes bounded maximal message transfer time. It is compared with another method, which employs frequent confirmation messages. While both methods can lead to similar application performance, our approach induces a few times lower both monitor load and network traffic.","This approach lets the monitor detect SCGS sooner: currently lasting global states can be perceived promptly after they started, and the quick reactions contribute to a better parallel/distributed application performance."
"Consistency Maintenance in Distributed Analytical Stream Processing","https://scispace.com/paper/consistency-maintenance-in-distributed-analytical-stream-4fzk0tq3qr","2018","Book Chapter","Advances in Databases and Information Systems","Artem Trofimov
Artem Trofimov","10.1007/978-3-030-00063-9_38","","State-of-the-art industrial and research projects in the area of distributed stream processing mainly consider only a limited set of delivery-level consistency models, which do not guarantee consistency regarding business requirements. However, such guarantees are able to make stream analytics more reliable. In this paper we define a problem of designing mechanisms, which can detect and possibly fix semantic-based inconsistencies. The results which have been already obtained and a detailed plan of further research are discussed.","This paper defines a problem of designing mechanisms, which can detect and possibly fix semantic-based inconsistencies, and results which have been already obtained and a detailed plan of further research are discussed."
"AutoMon: Automatic Distributed Monitoring for Arbitrary Multivariate Functions","https://scispace.com/paper/automon-automatic-distributed-monitoring-for-arbitrary-2dv0afw7","2022","Proceedings Article","Proceedings of the 2022 International Conference on Management of Data","Hadar Sivan
Moshe Gabel
Assaf Schuster","10.1145/3514221.3517866","","Approaches for evaluating functions over distributed data streams are increasingly important as data sources become more geographically distributed. However, existing methodologies are limited to small classes of functions, requiring non-trivial effort and substantial mathematical sophistication to tailor them to new functions. In this work we present AutoMon, the first general solution to this problem. AutoMon enables automatic, communication-efficient distributed monitoring of arbitrary functions. Given source code that computes a function from centralized data, the AutoMon algorithm approximates the function over the aggregate of distributed data streams, without centralizing data updates. Our evaluation shows that AutoMon sends the same number or fewer messages as state-of-the-art techniques when monitoring specific functions for which a distributed, hand-crafted solution is known. AutoMon, however, is a lot more powerful. It automatically generates a communication-efficient distributed monitoring solution for arbitrary functions, e.g., monitoring deep neural networks inference tasks for which no non-trivial solution is known.","This work presents AutoMon, the first general solution to this problem, which automatically generates a communication-efficient distributed monitoring solution for arbitrary functions, e.g., monitoring deep neural networks inference tasks for which no non-trivial solution is known."
"A Distribution-Free CUSUM Scheme for Monitoring Location and Scale in High-Dimensional Processes","https://scispace.com/paper/a-distribution-free-cusum-scheme-for-monitoring-location-and-gdsyv4jc","2022","Proceedings Article","Chinese Control and Decision Conference","Anan Tang
Yongtu Wang
Ximing Wang","10.1109/CCDC55256.2022.10033593","","Cumulative Sum (CUSUM)-type schemes have been widely applied as a key tool in the field of Statistical Process Monitoring (SPM) considering its simplicity and efficiency. Whereas, in a high-dimensional environment, constructing a CUSUM scheme that is convenient to implement as well as effective is yet to be adequately addressed. In this paper, a distribution-free CUSUM scheme is developed for monitoring high-dimensional processes. The proposed scheme combines the advantage of the nonparametric statistics for jointly monitoring process location and scale with the better shift detection performance of a CUSUM scheme. The theoretical and numerical results demonstrate that the proposed scheme has satisfactory in-control properties for any distributions with any dimension when only a small reference dataset is available. Control limits in terms of median run length are tabulated for implementation of the proposed chart in practice, and extensive comparative studies have been conducted to verify the effectiveness of the proposed scheme in detecting shifts in process location or scale or both.","In this article , a distribution-free cumulative sum (CUSUM) scheme is proposed for monitoring high-dimensional processes, which combines nonparametric statistics for jointly monitoring process location and scale with the better shift detection performance of a CUSUM scheme."
"Change detection in multivariate datastreams controlling false alarms","https://scispace.com/paper/change-detection-in-multivariate-datastreams-controlling-3zfgv2qkvj","2021","Book Chapter","European conference on Machine Learning","Luca Frittoli
Diego Carrera
Giacomo Boracchi","10.1007/978-3-030-86486-6_26","https://scispace.com/pdf/change-detection-in-multivariate-datastreams-controlling-3zfgv2qkvj.pdf","We introduce QuantTree Exponentially Weighted Moving Average (QT-EWMA), a novel change-detection algorithm for multivariate datastreams that can operate in a nonparametric and online manner. QT-EWMA can be configured to yield a target Average Run Length (ARL\(_0\)), thus controlling the expected time before a false alarm. Control over false alarms has many practical implications and is rarely guaranteed by online change-detection algorithms that can monitor multivariate datastreams whose distribution is unknown. Our experiments, performed on synthetic and real-world datasets, demonstrate that QT-EWMA controls the ARL\(_0\) and the false alarm rate better than state-of-the-art methods operating in similar conditions, achieving comparable detection delays.","In this article, a change-detection algorithm for multivariate datastreams that can operate in a nonparametric and online manner is proposed, called QuantTree Exponentially Weighted Moving Average (QT-EWMA)."
"Inconsistency Detection in Distributed Model Driven Software Engineering Environments","https://scispace.com/paper/inconsistency-detection-in-distributed-model-driven-software-5g8mfn3vb4","2010","","","Alix Mougenot
Xavier Blanc
Marie-Pierre Gervais","","https://scispace.com/pdf/inconsistency-detection-in-distributed-model-driven-software-5g8mfn3vb4.pdf","Model driven development uses more and more complementary models. Indeed, large-scale industrial systems are currently developed by hundreds of developers working on hundreds of models by different distributed teams. In such a context, model inconsistency detection is gaining a lot of attention as the overlap between all these models, which are often maintained by different persons, are a common source of inconsistencies. This paper proposes a method to detect inconsistencies when models are scattered on different editing sites using partial replication. The method provides a way to check the consistency of a single view against the ones that are related to it regarding consistency. It relies on Praxis, an operation based representation of models, to determine what information needs to be collected for consistency checking and the DPraxis protocol to find where it can be.","A method to detect inconsistencies when models are scattered on different editing sites using partial replication is proposed and provides a way to check the consistency of a single view against the ones that are related to it regarding consistency."
"Detection of data drift and outliers affecting machine learning model   performance over time","https://scispace.com/paper/detection-of-data-drift-and-outliers-affecting-machine-l2jwgl7xdyro","","","","Samuel Ackerman
Eitan Farchi
Orna Raz
Marcel Zalmanovici
Parijat Dube","10.48550/arxiv.2012.09258","","A trained ML model is deployed on another `test' dataset where target feature values (labels) are unknown. Drift is distribution change between the training and deployment data, which is concerning if model performance changes. For a cat/dog image classifier, for instance, drift during deployment could be rabbit images (new class) or cat/dog images with changed characteristics (change in distribution). We wish to detect these changes but can't measure accuracy without deployment data labels. We instead detect drift indirectly by nonparametrically testing the distribution of model prediction confidence for changes. This generalizes our method and sidesteps domain-specific feature representation.   We address important statistical issues, particularly Type-1 error control in sequential testing, using Change Point Models (CPMs; see Adams and Ross 2012). We also use nonparametric outlier methods to show the user suspicious observations for model diagnosis, since the before/after change confidence distributions overlap significantly. In experiments to demonstrate robustness, we train on a subset of MNIST digit classes, then insert drift (e.g., unseen digit class) in deployment data in various settings (gradual/sudden changes in the drift proportion). A novel loss function is introduced to compare the performance (detection delay, Type-1 and 2 errors) of a drift detector under different levels of drift class contamination.","Researchers develop a nonparametric method to detect data drift and outliers affecting machine learning model performance over time, using prediction confidence distributions and Change Point Models to control Type-1 errors and identify suspicious observations."
"Precision, recall, and sensitivity of monitoring partially synchronous distributed programs","https://scispace.com/paper/precision-recall-and-sensitivity-of-monitoring-partially-446v76lah9","2021","Journal Article","Distributed Computing","Duong N. Nguyen
Sorrachai Yingchareonthawornchai
Vidhya Tekken Valapil
Sandeep S. Kulkarni
Murat Demirbas","10.1007/S00446-021-00402-W","","Distributed programs are often designed with implicit assumptions about the underlying system. We focus on assumptions related to clock synchronization. When a program written with clock synchronization assumptions is monitored to determine if it satisfies its requirements, the monitor should also account for these assumptions precisely. Otherwise, the monitor will either miss potential bugs (false negatives) or find bugs that are inconsistent with these assumptions (false positives). However, if assumptions made by the program are implicit or change over time and are not immediately available to the monitor, such false positives and/or negatives are unavoidable. This paper characterizes precision (probability that the violation identified by the monitor is valid) and recall (probability that the monitor identifies an actual violation) of the monitor based on the gap between clock synchronization assumptions made by the program/application and the clock synchronization assumptions made by the monitor. Our analysis is based on the development of an analytical model for precision, recall and sensitivity of monitors detecting conjunctive predicates. We validate the model via simulations and experiments on the Amazon Web Services platform.","In this paper, an analytical model for detecting conjunctive predicates is developed based on the gap between clock synchronization assumptions made by the program/application and the clock synchronization assumption made by a monitor."
"Decentralised Data Quality Control in Ground Truth Production for Autonomic Decisions","https://scispace.com/paper/decentralised-data-quality-control-in-ground-truth-z3gqd2ld","2022","Journal Article","IEEE Transactions on Parallel and Distributed Systems","","10.1109/tpds.2022.3142967","","Autonomic decision-making based on rules and metrics is inevitably on the rise in distributed software systems. Often, the metrics are acquired from system observations such as static checks and runtime traces. To avoid bias propagation and hence reduce wrong decisions in increasingly autonomous systems due to poor observation data quality, multiple independent observers can exchange their findings and produce a majority-accepted, complete and outlier-cleaned ground truth in the form of consensus-supported metrics. In this work, we motivate the growing importance of metrics for informed and autonomic decisions in clouds and other distributed systems, present reasons for diverging observations, and describe a federated approach to produce ground truth with data-centric consensus voting for more reliable decision making processes. We validate the system design with experiments in the area of cloud software artefact observations and highlight benefits for reproducible distributed system behaviour. ","In this article , a federated approach to produce ground truth with data-centric consensus voting for more reliable decision making processes is presented, and validated with experiments in the area of cloud software artefact observations and highlight benefits for reproducible distributed system behaviour."
"A Solution for Fault-Tolerance Based on Adaptive Replication in MonALISA","https://scispace.com/paper/a-solution-for-fault-tolerance-based-on-adaptive-replication-4nokhg5u6y","2010","Proceedings Article","","Alexandru Costan
Mugurel Ionut Andreica
Valentin Cristea
Costin Grigoras","10.1109/3PGCIC.2010.63","","The domains of usage of large-scale distributed systems have been extending during the past years from scientific to commercial applications. Together with the extension of the application domains, new requirements have emerged for large-scale distributed systems. Among these, fault tolerance is needed by more and more modern distributed applications, not only by the critical ones. In this paper we present a solution aiming at fault tolerant monitoring of the distributed systems within the MonALISA framework. Our approach uses replication and guarantees that all processing replicas achieve state consistency, both in the absence of failures and after failure recovery. We achieve consistency in the former case by implementing a module that ensures that the order of monitoring tuples is the same at all the replicas. To achieve consistency after failure recovery, we rely on check pointing techniques. We address the optimization problem of the replication architecture by dynamically monitoring and estimating inter-replica link throughputs and real-time replica status. We demonstrate the strengths of our solution using the MonALISA monitoring application in a distributed environment. Our tests show that the proposed approach outperforms previous solutions in terms of latency and that it uses system resources efficiently by carefully updating replicas, while keeping overhead very low.","This paper presents a solution aiming at fault tolerant monitoring of the distributed systems within the MonALISA framework that uses replication and guarantees that all processing replicas achieve state consistency, both in the absence of failures and after failure recovery."
