"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Self-Healing Infrastructure: Leveraging Reinforcement Learning for Autonomous Cloud Recovery and Enhanced Resilience","https://scispace.com/paper/self-healing-infrastructure-leveraging-reinforcement-gum9060pdc7k","2025","Journal Article","Journal of Information Systems Engineering and Management","Rohit Laheri","10.52783/jisem.v10i49s.9888","","Maintaining high availability and reliability in dynamic cloud environments demands proactive, automated solutions capable of handling failures at scale. This study introduces a novel multi-layer self-healing infrastructure framework that unites predictive analytics, reinforcement learning (RL), and rule-based automation into a cohesive, horizontally scalable system. Predictive analytics continuously ingests telemetry—CPU, memory, network metrics, and application logs—using time-series forecasting (ARIMA, LSTM) and unsupervised anomaly detection (Isolation Forest, k-Means) to flag potential faults with &gt;96% accuracy. An RL agent employing Proximal Policy Optimization (PPO) then dynamically selects recovery actions (e.g., container restart, horizontal scaling, resource reallocation) guided by a reward function that balances rapid Mean Time To Repair (MTTR) reduction with minimal resource overhead and service impact. Simultaneously, rule-based playbooks address frequent failure patterns, ensuring immediate remediation within 30 seconds for predictable incidents. Deployed as Infrastructure as Code (IaC) via Terraform and Helm on Kubernetes clusters across AWS and Azure, our framework was validated over 220 fault scenarios. Key performance indicators demonstrate an 85% MTTR reduction (from 90 to 13.5 minutes), recovery reliability exceeding 95%, fault tolerance above 91%, and system uptime surpassing 98%. Resource overhead during recovery remains under 10%. Compared to prior isolated methods—rule-based MTTR reduction of 60%, RL-only MTTR reduction of 50%, and anomaly detection without remediation—our integrated model delivers superior resilience and operational efficiency. This paper is organized as follows: Section 1 introduces the problem and contributions; Section 2 reviews related work; Section 3 details the methodology; Section 4 describes experimental setup; Section 5 presents results; Section 6 discusses implications and limitations; Section 7 outlines future research directions; and Section 8 concludes. ","This study introduces a self-healing infrastructure framework that leverages predictive analytics, reinforcement learning, and rule-based automation to achieve 85% Mean Time To Repair (MTTR) reduction, 95% recovery reliability, and 98% system uptime in dynamic cloud environments."
"Maintaining and Monitoring AIOps Models Against Concept Drift","https://scispace.com/paper/maintaining-and-monitoring-aiops-models-against-concept-844jfgah","2023","Journal Article","","Lorena Poenaru-Olaru
Luis Cruz
Jan S. Rellermeyer
Arie Theodorus van Deursen","10.1109/CAIN58948.2023.00024","","AIOps solutions enable faster discovery of failures in operational large-scale systems through machine learning models trained on operation data. These models become outdated during the occurrence of concept drift, a term used to describe shifts in data distributions. In operation data concept drift is inevitable and it impacts the performance of AIOps solutions over time. Therefore, concept drift should be closely monitored and immediate maintenance to prevent erroneous predictions is required. In this work, we propose an automated maintenance pipeline for AIOps models that monitors the occurrence of concept drift and chooses the most appropriate model retraining technique according to the drift type.","In this article , an automated maintenance pipeline for AIOps models that monitors the occurrence of concept drift and chooses the most appropriate model retraining technique according to the drift type is proposed."
"Maintaining and Monitoring AIOps Models Against Concept Drift","https://scispace.com/paper/maintaining-and-monitoring-aiops-models-against-concept-kiodpxsz","2023","Proceedings Article","","","10.1109/cain58948.2023.00024","","AIOps solutions enable faster discovery of failures in operational large-scale systems through machine learning models trained on operation data. These models become outdated during the occurrence of concept drift, a term used to describe shifts in data distributions. In operation data concept drift is inevitable and it impacts the performance of AIOps solutions over time. Therefore, concept drift should be closely monitored and immediate maintenance to prevent erroneous predictions is required. In this work, we propose an automated maintenance pipeline for AIOps models that monitors the occurrence of concept drift and chooses the most appropriate model retraining technique according to the drift type. ","In this article , an automated maintenance pipeline for AIOps models that monitors the occurrence of concept drift and chooses the most appropriate model retraining technique according to the drift type is proposed."
"Learning Recovery Strategies for Dynamic Self-healing in Reactive Systems","https://scispace.com/paper/learning-recovery-strategies-for-dynamic-self-healing-in-1ng3af1sjr","2024","Journal Article","","Mateo Sanabria
Ivana Dusparić
Nicolás Cardozo","10.1145/3643915.3644097","","Self-healing systems depend on following a set of predefined instructions to recover from a known failure state. Failure states are generally detected based on domain specific specialized metrics. Failure fixes are applied at predefined application hooks that are not sufficiently expressive to manage different failure types. Self-healing is usually applied in the context of distributed systems, where the detection of failures is constrained to communication problems, and resolution strategies often consist of replacing complete components. However, current complex systems may reach failure states at a fine granularity not anticipated by developers (for example, value range changes for data streaming in IoT systems), making them unsuitable for existing self-healing techniques. To counter these problems, in this paper we propose a new self-healing framework that learns recovery strategies for healing fine-grained system behavior at run time. Our proposal targets complex reactive systems, defining monitors as predicates specifying satisfiability conditions of system properties. Such monitors are functionally expressive and can be defined at run time to detect failure states at any execution point. Once failure states are detected, we use a Reinforcement Learning-based technique to learn a recovery strategy based on users' corrective sequences. Finally, to execute the learned strategies, we extract them as Context-oriented Programming variations that activate dynamically whenever the failure state is detected, overwriting the base system behavior with the recovery strategy for that state. We validate the feasibility and effectiveness of our framework through a prototypical reactive application for tracking mouse movements, and the DeltaIoT exemplar for self-healing systems. Our results demonstrate that with just the definition of monitors, the system is effective in detecting and recovering from failures between 55% -- 92% of the cases in the first application, and at par with the predefined strategies in the second application. ","Learning recovery strategies for dynamic self-healing in reactive systems enables effective handling of fine-grained failures and learning recovery strategies based on user corrective sequences."
"Event-Driven Self-Healing Infrastructure: A Conceptual Framework for Intelligent Automation in Site Reliability Engineering","https://scispace.com/paper/event-driven-self-healing-infrastructure-a-conceptual-puujcpqj5vwd","2025","Journal Article","Journal of Information Systems Engineering and Management","Sunil Agarwal","10.52783/jisem.v10i57s.12320","","Since organizations have adopted microservice and cloud-native architectures, resilience and autonomous operations have become more and more popular. In this paper, the focus is an event-driven self-healing infrastructure concept at the Site Reliability Engineering (SRE). The framework allows proactive detective of incidents and their resolution without the involvement of humans by following up on the real-time observability pipelines, serverless automation, and AI-driven decision engines. It has been evaluated that the mean time to repair and recovery accuracy have significantly dropped as well as the operational cost. Complexity of integration and requirement to oversight in edge cases are other challenges studied in the paper, which provides a practical road map to achieving intelligent and self-managing systems that improve reliability of services provided. ","This paper proposes an event-driven self-healing infrastructure framework for Site Reliability Engineering, leveraging real-time observability, serverless automation, and AI-driven decision engines to proactively detect and resolve incidents, improving reliability and reducing operational costs."
"Drift management of images","https://scispace.com/paper/drift-management-of-images-3t7vd6njv6","2015","Patent","","Balasubrahmanyam Kuchibhotla
Bharat Paliwal
Hariprasanna Srinivasan
Kamaldeep Khanuja
Shachi Sanklecha
Ramalakshmi Vaidhiyanathan","","","Techniques are described for managing drift within a standardized environment. According to one embodiment, an end state definition is stored that identifies a standard set of source components for a plurality of targets. A drift manager determines that at least one target of the plurality of targets has drifted from the standard set of source components identified by the end state definition. After determining that the at least one target of the plurality of targets has drifted from the standard set of source components identified by the end state definition, the drift manager reconciles the at least one target with the end state definition.","In this article, a drift manager determines that at least one target of the plurality of targets has drifted from the standard set of source components identified by the end state definition, and the drift manager reconciles the target with the end-state definition."
"Root Cause Analysis and Proactive Problem Prediction for Self-Healing","https://scispace.com/paper/root-cause-analysis-and-proactive-problem-prediction-for-3ff9k8moss","2007","Proceedings Article","International Conference on Convergence Information Technology","Shunshan Piao
Jeongmin Park
Eunseok Lee","10.1109/ICCIT.2007.340","","As the rapid evolvement of distributed computing system, the requirements imposed on problem determination techniques are increased to help system control and manage in high levels of automated ways, which represents the capability of self-healing. Many artificial intelligent approaches are widely used in the fields of fault managements. In this paper, we propose an approach to fault management for self-healing system through learning and analyzing real-time information, to provide both root cause analysis and proactive problem prediction. Using Bayesian network algorithm, we describe a complex system as a compact model that presents probabilistic dependency relationships between various factors in such a domain. We also provide an improved process that deals with collected parameters in advance, which enhances learning efficiency and reduces learning time. For estimating the efficiency and accuracy, an experimental demonstration based on system performance measurements is implemented and evaluated via diverse comparisons, which shows the availability is optimistic.","This paper proposes an approach to fault management for self-healing system through learning and analyzing real-time information, to provide both root cause analysis and proactive problem prediction, using Bayesian network algorithm."
"Decawave UWB Clock Drift Correction and Power Self-Calibration","https://scispace.com/paper/decawave-uwb-clock-drift-correction-and-power-self-4v2fwcdg9w","2019","Journal Article","Sensors","Juri Sidorenko
Volker Schatz
Norbert Scherer-Negenborn
Michael Arens
Urs Hugentobler","10.3390/S19132942","","The position accuracy based on Decawave Ultra-Wideband (UWB) is affected mainly by three factors: hardware delays, clock drift, and signal power. This article discusses the last two factors. The general approach to clock drift correction uses the phase-locked loop (PLL) integrator, which we show is subject to signal power variations, and therefore, is less suitable for clock drift correction. The general approach to the estimation of signal power correction curves requires additional measurement equipment. This article presents a new method for obtaining the curve without additional hardware and clock drift correction without the PLL integrator. Both correction methods were fused together to improve two-way ranging (TWR).","In this paper, a new method for obtaining the signal power correction curve without additional hardware and clock drift correction without the PLL integrator is presented. But this method requires additional measurement equipment."
"Resolving configuration drift for computing resource stacks","https://scispace.com/paper/resolving-configuration-drift-for-computing-resource-stacks-33ouczq8r0","2020","Patent","","Hussain Amjad
Kumar Anil
Lohan Ryan John
Chakravarthy Diwakar
Lins Julio Cesar Dos Santos
Nakkeeran Prabhu Anand","","","This disclosure describes techniques for resolving discrepancies that occur to interrelated computing resources from computing resource drift. Users may describe computing resources in an infrastructure template. However, computing resource drift occurs when “out-of-band” modifications are made to the computing resources and are not reflected in the infrastructure template. To resolve discrepancies between the infrastructure template and the out-of-band modifications to the computing resources, a notification may be output to a user account associated with the computing resources detailing the differences. An updated infrastructure template may be received that resolves the differences, such as by including configuration settings that reflect a current state of the computing resources. The computing resources may then execute a workflow using the updated template, such that the workflow is executed on all of the computing resources in a current state.","In this article, the authors describe techniques for resolving discrepancies that occur to interrelated computing resources from computing resource drift, such as when out-of-band modifications are made to the computing resources and are not reflected in the infrastructure template."
"Real-time correction method for spectral drift of PET detector and correction system for spectral drift","https://scispace.com/paper/real-time-correction-method-for-spectral-drift-of-pet-1v4osbhau6","2018","Patent","","Tian Libo
Sun Dehui","","","The invention discloses a real-time correction method for spectral drift of a PET detector and a correction system for spectral drift. The method comprises the following steps: according to the energyspectrum diagram of the PET detector, judging that whether the PET detector has spectral drift or not, if spectral drift occurs, judging that whether the PET detector is positioned inside an externalradiation field or outside the external radiation field; if the PET detector is positioned in the external radiation field, by adopting the temperature value of the environment where the PET detectoris located currently, inquiring the mapping relation of temperature/spectral drift correction, and acquiring compensation gain needed by spectral drift correction; and based on the compensation gain,compensating a compensating circuit corresponding to the PET detector, wherein the mapping relation of temperature/spectral drift correction is the mapping relation of the temperature value and the compensation gain of the temperature value. With the method provided by the invention, the round-the-clock correction for the spectral drift of the PET detector can be realized, the correction speed ishigh, and the correction effect is good.","In this paper, a real-time correction method for spectral drift of a PET detector and a correction system for the spectral drift was proposed, based on the mapping relation of temperature/spectral drift correction."
"A survey of self-healing systems frameworks","https://scispace.com/paper/a-survey-of-self-healing-systems-frameworks-16k78jxwkn","2015","Journal Article","Software - Practice and Experience","Chris L. Schneider
Adam Barker
Simon Dobson","10.1002/SPE.2250","https://scispace.com/pdf/a-survey-of-self-healing-systems-frameworks-16k78jxwkn.pdf","SUMMARY

Rising complexity within multi-tier computing architectures remains an open problem As complexity increases, so do the costs associated with operating and maintaining systems within these environments One approach for addressing these problems is to build self-healing systems (ie frameworks) that can autonomously detect and recover from faulty states Self-healing systems often combine machine learning techniques with closed control loops to reduce the number of situations requiring human intervention This is particularly useful in situations where human involvement is both costly to develop, and a source of potential faults Therefore, a survey of self-healing frameworks and methodologies in multi-tier architectures is provided to the reader Uniquely, this study combines an overview of the state of the art with a comparative analysis of the computing environment, degree of behavioural autonomy, and organisational requirements of these approaches Highlighting these aspects provides for an understanding of the different situational benefits of these self-healing systems We conclude with a discussion of potential and current research directions within this field Copyright © 2014 John Wiley & Sons, Ltd","An overview of the state of the art with a comparative analysis of the computing environment, degree of behavioural autonomy, and organisational requirements of self‐healing frameworks and methodologies in multi‐tier architectures is provided to the reader."
"Multiple linear regression based parameter influencer model of a Self-healing network","https://scispace.com/paper/multiple-linear-regression-based-parameter-influencer-model-2anwwc3i1d","2011","Proceedings Article","International Workshop on Security","HP Raghunandan
Smita Bedekar","10.1109/IWSCN.2011.6827716","","Autonomic features can be built into systems by including Self-* properties. Amongst the various Self-* properties the Self-healing feature is important because it ensures increased uptime and no or less downtime by healing the system and/or its components. System adminstrators desperately need help as complexity of networks and their management systems continue to grow unabatedly. In this paper, we describe how a multiple linear regression based parameter-influencer model can be used to build in Self-healing features in a network. We describe a scenario in a system where each parameter in the system is affected distinctly by many influencers. Statistical techniques are used to identify extent of dependency of parameters on more than one influencer. Empirical data and smaller ranges of values of data from case studies encouraged us to assume a linear relation as a starting point. After identifying the relationship amongst them the appropriate influencers are modified so as to affect the values of parameters. They are thus brought away from their threshold values and near their median values and in turn stability is brought into the system. Our model is programmed as a daemon on the network and a case study is described where historical data is used to tune the network parameters more accurately.","This paper describes a scenario in a system where each parameter in the system is affected distinctly by many influencers and a multiple linear regression based parameter-influencer model can be used to build in Self-healing features in a network."
"Drift correction in periodic crosscorrelation schemes","https://scispace.com/paper/drift-correction-in-periodic-crosscorrelation-schemes-3x1n0mhnqw","1968","Journal Article","Electronics Letters","R.F. Brown","10.1049/EL:19680374","","In the evaluation of a periodic crosscorrelation for a time-invariant system, a simple-to-instrument method is described for eliminating error terms due to polynomial drift disturbances. The method is based on the periodic input perturbation signal being of inverse repeat form, and leads to the result that polynomial drift up to the rth degree may be eliminated by crosscorrelating over r + 2 half periods with appropriate constant weights associated with each half period.","In this paper, a simple-to-instrument method is described for eliminating error terms due to polynomial drift disturbances, based on the periodic input perturbation signal being of inverse repeat form."
"Autonomous Self-Adaptation in the Cloud: ML-Heal’s Framework for Proactive Fault Detection and Recovery","https://scispace.com/paper/autonomous-self-adaptation-in-the-cloud-ml-heals-framework-k3hmrqevrela","2025","Journal Article","International Journal of Advanced Computer Science and Applications","Qais Al-Na’amneh
Mahmoud Aljawarneh
Rahaf Hazaymih
Ayoub Alsarhan
Khalid Hamad Alnafisah
Nayef H. Alshammari
Sami Aziz Alshammari","10.14569/ijacsa.2025.0160892","","—Cloud computing environments increasingly host applications constructed from orchestrated service compositions, which deliver enhanced functionality through distributed work-flows. This paradigm, however, introduces vulnerabilities where component failures can cascade, disrupting entire applications. Conventional fault tolerance often falls short in these dynamic settings. This paper introduces ML-Heal, an autonomous self-healing framework architected to bolster the resilience of such service compositions. ML-Heal leverages machine learning for proactive failure detection, precise diagnosis, and intelligent recovery strategy selection. The framework integrates real-time monitoring data, applies ML-based anomaly detection and classification to identify faults, and plans corrective actions via a learned policy or predictive models. Implemented using Python with scikit-learn models and a custom orchestration layer, its efficacy is demonstrated through simulated fault injection scenarios. Illustrative system architecture and evaluation results show that this ML-driven methodology significantly curtails recovery time and augments availability when confronted with faults, showcasing AI’s potential in creating more robust, self-adaptive cloud service compositions with minimal human oversight.","This paper introduces ML-Heal, a self-healing framework for cloud service compositions, leveraging machine learning for proactive fault detection, diagnosis, and recovery strategy selection, significantly reducing recovery time and augmenting availability."
"Self-Healing of Operational Workflow Incidents on Distributed Computing Infrastructures","https://scispace.com/paper/self-healing-of-operational-workflow-incidents-on-3acq6cipue","2012","Proceedings Article","Cluster Computing and the Grid","Rafael Ferreira da Silva
Tristan Glatard
Frédéric Desprez","10.1109/CCGRID.2012.24","https://scispace.com/pdf/self-healing-of-operational-workflow-incidents-on-3acq6cipue.pdf","Distributed computing infrastructures are commonly used through scientific gateways, but operating these gateways requires important human intervention to handle operational incidents. This paper presents a self-healing process that quantifies incident degrees of workflow activities from metrics measuring long-tail effect, application efficiency, data transfer issues, and site-specific problems. These metrics are simple enough to be computed online and they make little assumptions on the application or resource characteristics. Incidents are classified in levels and associated to sets of healing actions that are selected based on association rules modeling correlations between incident levels. The healing process is parametrized on real application traces acquired in production on the European Grid Infrastructure. Implementation and experimental results obtained in the Virtual Imaging Platform show that the proposed method speeds up execution up to a factor of 4 and properly detects unrecoverable errors.","This paper presents a self-healing process that quantifies incident degrees of workflow activities from metrics measuring long-tail effect, application efficiency, data transfer issues, and site-specific problems, which speeds up execution up to a factor of 4 and properly detects unrecoverable errors."
"Advanced computer system drift detection","https://scispace.com/paper/advanced-computer-system-drift-detection-51kfw41488","2019","Patent","","Lahav Omri Moshe
Johnson Raoul Christopher
Tolpin David","","","Computer system drift can occur when a computer system or a cluster of computer systems deviates from ideal and/or desired behavior. In a server farm, for example, many different machines may be identically configured to work in conjunction with each other to provide an electronic service (serving web pages, processing electronic payment transactions, etc.). Over time, however, one or more of these systems may drift from previous behavior. Early drift detection can be important, especially in large enterprises, to avoiding costly downtime. Changes in a computer's configuration files, network connections, and/or executable processes can indicate ongoing drift, but collecting this information at scale can be difficult. By using certain hashing and min-Hash techniques, however, drift detection can be streamlined and accomplished for large scale operations. Velocity of drift may also be tracked using a decay function.","In this paper, the authors use hashing and min-Hash techniques to detect computer system drift in large-scale server farms, where one or more of the machines may drift from previous behavior."
